"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.5","1.0","0.1","0.4","1.0","0.1","0.0","-8.8","784","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.7","3.8","0.0","1.5","3.7","0.0","-0.2","-9.1","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.8","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","1.4","3.2","0.1","1.3","3.1","0.1","-0.1","-9.2","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.2","0.5","0.1","0.2","0.5","0.1","0.0","-11.5","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","1.2","2.7","0.5","1.1","2.7","0.4","-0.1","-8.8","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","1.2","2.6","0.7","1.1","2.6","0.6","-0.1","-8.8","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","-8.8","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-8.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.8","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-8.8","905","4"
"Production occupations","=""51-0000""","Summary","0.7","1.5","0.0","0.6","1.5","0.0","-0.1","-8.9","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.8","909","3"
"Woodworkers","=""51-7000""","Summary","0.5","1.1","0.2","0.5","1.1","0.2","0.0","-8.8","987","2"
"Woodworking machine setters, operators, and tenders","=""51-7040""","Summary","0.5","1.1","0.4","0.5","1.1","0.4","0.0","-8.8","993","3"
"Sawing machine setters, operators, and tenders, wood","=""51-7041""","Line Item","0.5","1.1","1.0","0.5","1.1","0.9","0.0","-8.8","994","4"
"Other production occupations","=""51-9000""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-9.9","1009","2"
"Transportation and material moving occupations","=""53-0000""","Summary","8.9","19.8","0.1","8.1","19.7","0.1","-0.8","-8.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","8.0","17.9","0.2","7.3","17.7","0.1","-0.7","-8.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","8.0","17.9","0.2","7.3","17.7","0.2","-0.7","-8.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","7.9","17.6","0.4","7.2","17.5","0.3","-0.7","-8.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-8.8","1064","4"
"Material moving workers","=""53-7000""","Summary","0.8","1.8","0.0","0.7","1.7","0.0","-0.1","-9.0","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.1","0.1","0.1","0.0","0.1","0.1","0.0","-8.8","1097","3"
"Hoist and winch operators","=""53-7041""","Line Item","0.1","0.1","2.4","0.1","0.1","2.2","0.0","-11.5","1099","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.3","0.6","0.0","0.2","0.6","0.0","0.0","-8.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","0.4","0.9","0.0","0.4","0.9","0.0","0.0","-8.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.4","0.9","0.0","0.4","0.9","0.0","0.0","-8.8","1103","4"
