"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.4","1.0","0.1","0.4","1.1","0.1","0.0","-4.2","898","3"
"Riggers","=""49-9096""","Line Item","0.1","0.2","0.3","0.1","0.2","0.3","0.0","-4.1","903","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.3","0.8","0.1","0.3","0.8","0.1","0.0","-4.1","906","4"
"Production occupations","=""51-0000""","Summary","7.3","19.6","0.1","6.9","19.7","0.1","-0.3","-4.8","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.9","5.2","0.3","1.9","5.3","0.3","-0.1","-4.1","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.9","5.2","0.3","1.9","5.3","0.3","-0.1","-4.1","909","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.2","0.6","0.0","0.2","0.6","0.0","0.0","-4.1","931","2"
"Machinists","=""51-4041""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-4.1","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-4.1","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-4.1","955","4"
"Plant and system operators","=""51-8000""","Summary","5.0","13.3","1.7","4.7","13.4","1.7","-0.2","-4.7","997","2"
"Power plant operators, distributors, and dispatchers","=""51-8010""","Summary","4.8","12.9","10.2","4.6","13.0","10.8","-0.2","-4.5","998","3"
"Nuclear power reactor operators","=""51-8011""","Line Item","4.3","11.7","79.2","4.2","11.8","78.6","-0.2","-4.1","999","4"
"Power plant operators","=""51-8013""","Line Item","0.4","1.2","1.4","0.4","1.1","1.4","0.0","-8.9","1001","4"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","-13.7","1003","3"
"Other production occupations","=""51-9000""","Summary","0.1","0.4","0.0","0.1","0.3","0.0","0.0","-17.7","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-18.5","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","0.3","0.8","0.0","0.3","0.8","0.0","0.0","-4.2","1047","1"
"Material moving workers","=""53-7000""","Summary","0.3","0.7","0.0","0.3","0.7","0.0","0.0","-4.2","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.3","0.7","0.0","0.2","0.7","0.0","0.0","-4.1","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.1","0.3","0.0","0.1","0.4","0.0","0.0","-4.1","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-4.1","1106","4"
