"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","14.8","647","3"
"Retail sales workers","=""41-2000""","Summary","0.4","0.0","0.0","0.4","0.0","0.0","0.0","3.0","648","2"
"Cashiers","=""41-2010""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-2.5","649","3"
"Cashiers","=""41-2011""","Line Item","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-2.5","650","4"
"Retail salespersons","=""41-2031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","14.8","655","3"
"Sales representatives, services","=""41-3000""","Summary","4.5","0.5","0.2","5.2","0.5","0.2","0.7","14.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","4.5","0.5","0.4","5.2","0.5","0.4","0.7","14.8","661","3"
"Office and administrative support occupations","=""43-0000""","Summary","83.8","8.9","0.4","86.4","7.8","0.5","2.6","3.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","3.9","0.4","0.2","4.0","0.4","0.3","0.1","3.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","3.9","0.4","0.2","4.0","0.4","0.3","0.1","3.3","679","3"
"Financial clerks","=""43-3000""","Summary","3.5","0.4","0.1","3.6","0.3","0.1","0.1","2.5","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","3.3","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.5","0.1","0.0","0.5","0.0","0.0","0.0","3.3","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.3","0.0","0.2","0.2","0.0","0.2","0.0","-8.2","689","3"
"Information and record clerks","=""43-4000""","Summary","11.4","1.2","0.2","11.8","1.1","0.2","0.4","3.2","693","2"
"Customer service representatives","=""43-4051""","Line Item","11.1","1.2","0.4","11.5","1.0","0.4","0.4","3.3","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-8.2","700","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","3.3","707","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","53.8","5.7","2.2","55.7","5.0","2.3","1.9","3.5","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","6.8","0.7","7.1","7.8","0.7","7.4","1.0","14.8","712","3"
"Couriers and messengers","=""43-5021""","Line Item","10.4","1.1","4.8","9.5","0.9","4.3","-0.8","-8.2","713","3"
"Dispatchers","=""43-5030""","Summary","5.3","0.6","1.7","5.7","0.5","1.8","0.5","9.0","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","5.3","0.6","2.5","5.7","0.5","2.7","0.5","9.0","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","2.1","0.2","0.5","2.5","0.2","0.6","0.3","14.8","722","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.0","0.3","0.1","3.0","0.3","0.1","-0.1","-2.9","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.9","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.9","0.3","0.1","2.9","0.3","0.2","-0.1","-2.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","8.1","0.9","0.2","8.3","0.7","0.3","0.2","2.9","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-19.7","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-19.7","732","4"
"Mail clerks and mail machine operators, except postal service","=""43-9051""","Line Item","3.9","0.4","5.4","4.0","0.4","5.8","0.1","3.3","736","3"
"Office clerks, general","=""43-9061""","Line Item","3.7","0.4","0.1","3.8","0.3","0.2","0.1","3.3","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.4","0.0","0.2","0.4","0.0","0.2","0.0","1.0","741","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","20.7","2.2","0.3","23.5","2.1","0.4","2.8","13.5","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.7","0.2","0.3","1.9","0.2","0.3","0.3","14.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.7","0.2","0.3","1.9","0.2","0.3","0.3","14.8","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","12.6","843","2"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","15.7","1.7","0.9","17.8","1.6","0.9","2.1","13.1","857","2"
"Aircraft mechanics and service technicians","=""49-3011""","Line Item","9.2","1.0","6.5","10.5","0.9","7.2","1.4","14.8","858","3"
"Automotive technicians and repairers","=""49-3020""","Summary","2.7","0.3","0.3","2.9","0.3","0.3","0.3","10.2","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","2.6","0.3","0.3","2.9","0.3","0.4","0.3","10.2","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","3.9","0.4","1.3","4.3","0.4","1.5","0.4","11.3","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.3","0.3","0.1","3.7","0.3","0.1","0.5","14.8","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.8","0.3","0.2","3.2","0.3","0.2","0.4","14.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.4","0.0","0.1","0.4","0.0","0.1","0.1","14.8","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","14.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.3","0.0","0.2","0.3","0.0","0.2","0.0","14.8","906","4"
"Production occupations","=""51-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.4","907","1"
"Assemblers and fabricators","=""51-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-2.5","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-2.5","919","3"
"Transportation and material moving occupations","=""53-0000""","Summary","797.5","84.7","5.6","952.6","86.0","6.3","155.2","19.5","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","43.2","4.6","7.1","49.6","4.5","7.8","6.4","14.8","1048","2"
"Aircraft cargo handling supervisors","=""53-1041""","Line Item","3.4","0.4","42.5","3.9","0.4","45.0","0.5","14.8","1049","3"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","39.8","4.2","6.6","45.7","4.1","7.3","5.9","14.8","1050","3"
"Air transportation workers","=""53-2000""","Summary","5.4","0.6","1.9","6.2","0.6","2.0","0.8","14.8","1051","2"
"Aircraft pilots and flight engineers","=""53-2010""","Summary","4.6","0.5","3.3","5.3","0.5","3.6","0.7","14.8","1052","3"
"Airline pilots, copilots, and flight engineers","=""53-2011""","Line Item","4.4","0.5","4.9","5.1","0.5","5.4","0.7","14.8","1053","4"
"Commercial pilots","=""53-2012""","Line Item","0.2","0.0","0.4","0.2","0.0","0.4","0.0","14.8","1054","4"
"Air traffic controllers and airfield operations specialists","=""53-2020""","Summary","0.8","0.1","2.0","0.9","0.1","2.2","0.1","14.8","1055","3"
"Airfield operations specialists","=""53-2022""","Line Item","0.8","0.1","5.1","0.9","0.1","5.6","0.1","14.8","1057","4"
"Motor vehicle operators","=""53-3000""","Summary","394.9","42.0","8.1","490.7","44.3","9.4","95.7","24.2","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","394.9","42.0","10.1","490.6","44.3","11.8","95.7","24.2","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","1.3","0.1","0.2","1.5","0.1","0.3","0.2","14.8","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","67.4","7.2","3.1","77.4","7.0","3.4","10.0","14.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","326.1","34.6","28.0","411.6","37.2","31.7","85.6","26.2","1064","4"
"Other transportation workers","=""53-6000""","Summary","0.4","0.0","0.1","0.4","0.0","0.1","0.1","14.8","1085","2"
"Transportation service attendants","=""53-6030""","Summary","0.4","0.0","0.3","0.4","0.0","0.3","0.1","14.8","1088","3"
"Aircraft service attendants","=""53-6032""","Line Item","0.4","0.0","1.8","0.4","0.0","2.0","0.1","14.8","1090","4"
"Material moving workers","=""53-7000""","Summary","353.5","37.6","4.4","405.7","36.6","4.8","52.2","14.8","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","12.1","1.3","39.6","13.9","1.3","43.0","1.8","14.8","1096","3"
"Laborers and material movers","=""53-7060""","Summary","336.2","35.7","4.8","385.9","34.8","5.3","49.6","14.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","2.5","0.3","0.6","2.9","0.3","0.7","0.4","14.8","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","330.9","35.2","11.1","379.8","34.3","12.1","48.9","14.8","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","2.4","0.3","0.4","2.8","0.3","0.4","0.4","14.8","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.4","0.0","0.0","0.4","0.0","0.0","0.1","14.8","1106","4"
