"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Logisticians and project management specialists","=""13-1080""","Summary","0.1","0.4","0.0","0.1","0.5","0.0","0.0","18.3","64","3"
"Management analysts","=""13-1111""","Line Item","0.2","1.2","0.0","0.2","1.2","0.0","0.0","17.9","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","17.9","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.3","1.7","0.0","0.4","1.9","0.0","0.1","26.2","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.4","2.6","0.0","0.5","2.7","0.0","0.1","17.9","73","3"
"Financial specialists","=""13-2000""","Summary","4.3","25.9","0.1","5.1","26.8","0.1","0.9","20.3","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.1","6.6","0.1","1.3","6.7","0.1","0.2","17.9","75","3"
"Financial and investment analysts","=""13-2051""","Line Item","1.7","10.5","0.5","2.1","11.2","0.6","0.4","23.8","80","4"
"Personal financial advisors","=""13-2052""","Line Item","0.9","5.5","0.3","1.1","5.6","0.3","0.2","17.9","81","4"
"Financial risk specialists","=""13-2054""","Line Item","0.1","0.6","0.2","0.1","0.7","0.2","0.0","17.9","83","4"
"Credit counselors and loan officers","=""13-2070""","Summary","0.3","2.0","0.1","0.4","2.0","0.1","0.1","17.9","85","3"
"Loan officers","=""13-2072""","Line Item","0.3","2.0","0.1","0.4","2.0","0.1","0.1","17.9","87","4"
"Computer and mathematical occupations","=""15-0000""","Summary","0.4","2.5","0.0","0.5","2.7","0.0","0.1","23.3","92","1"
"Computer occupations","=""15-1200""","Summary","0.4","2.4","0.0","0.5","2.5","0.0","0.1","21.9","93","2"
"Computer support specialists","=""15-1230""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","13.3","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","13.2","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.1","0.8","0.0","0.2","0.8","0.0","0.0","14.4","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","12.0","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.1","0.9","0.0","0.2","1.0","0.0","0.0","34.3","106","3"
"Software developers","=""15-1252""","Line Item","0.1","0.7","0.0","0.1","0.8","0.0","0.0","35.6","108","4"
"Architecture and engineering occupations","=""17-0000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","17.9","120","1"
"Engineers","=""17-2000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","17.9","128","2"
"Legal occupations","=""23-0000""","Summary","0.6","3.5","0.0","0.7","3.7","0.0","0.1","21.9","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.4","2.4","0.0","0.5","2.6","0.1","0.1","23.8","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.4","2.4","0.0","0.5","2.6","0.1","0.1","23.8","257","3"
"Lawyers","=""23-1011""","Line Item","0.4","2.4","0.0","0.5","2.6","0.1","0.1","23.8","258","4"
"Legal support workers","=""23-2000""","Summary","0.2","1.1","0.0","0.2","1.2","0.0","0.0","17.9","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.9","0.0","0.2","0.9","0.0","0.0","17.9","265","3"
"Healthcare support occupations","=""31-0000""","Summary","0.6","3.9","0.0","0.8","4.0","0.0","0.1","17.9","497","1"
"Home health and personal care aides; and nursing assistants, orderlies, and psychiatric aides","=""31-1100""","Summary","0.6","3.9","0.0","0.8","4.0","0.0","0.1","17.9","498","2"
"Home health and personal care aides","=""31-1120""","Line Item","0.6","3.9","0.0","0.8","4.0","0.0","0.1","17.9","499","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","1.9","0.0","0.4","1.9","0.0","0.1","17.7","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.8","0.0","0.2","0.9","0.0","0.0","17.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.8","0.0","0.2","0.9","0.0","0.0","17.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","16.8","587","4"
"Maids and housekeeping cleaners","=""37-2012""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","17.9","588","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.2","1.0","0.0","0.2","1.0","0.0","0.0","17.9","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.2","0.9","0.0","0.2","0.9","0.0","0.0","17.9","592","3"
"Sales and related occupations","=""41-0000""","Summary","1.3","7.7","0.0","1.5","7.9","0.0","0.2","17.9","644","1"
"Sales representatives, services","=""41-3000""","Summary","0.7","4.0","0.0","0.8","4.0","0.0","0.1","17.9","656","2"
"Securities, commodities, and financial services sales agents","=""41-3031""","Line Item","0.6","3.6","0.1","0.7","3.7","0.1","0.1","17.9","659","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","17.9","661","3"
"Other sales and related workers","=""41-9000""","Summary","0.3","2.0","0.0","0.4","2.0","0.0","0.1","17.9","665","2"
"Real estate brokers and sales agents","=""41-9020""","Summary","0.3","1.9","0.1","0.4","2.0","0.1","0.1","17.9","669","3"
"Real estate brokers","=""41-9021""","Line Item","0.2","1.3","0.2","0.3","1.4","0.2","0.0","17.9","670","4"
"Real estate sales agents","=""41-9022""","Line Item","0.1","0.6","0.0","0.1","0.6","0.0","0.0","17.9","671","4"
"Office and administrative support occupations","=""43-0000""","Summary","3.7","22.4","0.0","3.8","19.8","0.0","0.1","2.4","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.2","1.0","0.0","0.2","0.9","0.0","0.0","6.2","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.2","1.0","0.0","0.2","0.9","0.0","0.0","6.2","679","3"
"Financial clerks","=""43-3000""","Summary","0.7","4.2","0.0","0.7","3.8","0.0","0.0","6.5","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.6","3.7","0.0","0.7","3.4","0.0","0.0","6.2","687","3"
"Information and record clerks","=""43-4000""","Summary","0.6","3.9","0.0","0.7","3.6","0.0","0.1","9.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.3","1.6","0.0","0.3","1.5","0.0","0.0","6.2","698","3"
"Loan interviewers and clerks","=""43-4131""","Line Item","0.2","0.9","0.1","0.2","0.9","0.1","0.0","17.9","704","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.8","0.0","0.1","0.7","0.0","0.0","5.0","708","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.2","7.3","0.0","1.1","5.9","0.0","-0.1","-6.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.5","3.1","0.1","0.4","2.4","0.1","-0.1","-11.5","726","3"
"Legal secretaries and administrative assistants","=""43-6012""","Line Item","0.1","0.8","0.1","0.1","0.6","0.1","0.0","-11.5","727","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.6","3.4","0.0","0.6","2.9","0.0","0.0","0.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.0","6.0","0.0","1.0","5.4","0.0","0.0","4.8","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.4","0.0","0.0","0.3","0.0","0.0","-17.4","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.4","0.0","0.0","0.3","0.0","0.0","-17.4","732","4"
"Office clerks, general","=""43-9061""","Line Item","0.9","5.4","0.0","1.0","5.0","0.0","0.1","6.2","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","14.1","742","1"
"Agricultural workers","=""45-2000""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","14.1","745","2"
"Miscellaneous agricultural workers","=""45-2090""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","14.1","749","3"
"Farmworkers, farm, ranch, and aquacultural animals","=""45-2093""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","12.0","752","4"
"Construction and extraction occupations","=""47-0000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","17.9","763","1"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.4","2.3","0.0","0.4","2.4","0.0","0.1","17.9","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.3","1.8","0.0","0.3","1.8","0.0","0.1","17.9","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.3","1.8","0.0","0.3","1.8","0.0","0.1","17.9","896","3"
"Transportation and material moving occupations","=""53-0000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","17.9","1047","1"
