"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Database and network administrators and architects","=""15-1240""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-2.3","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.3","105","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","1.8","355","1"
"Art and design workers","=""27-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","356","2"
"Designers","=""27-1020""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","363","3"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","1.8","369","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","392","3"
"Food preparation and serving related occupations","=""35-0000""","Summary","3.6","2.0","0.0","3.7","2.1","0.0","0.1","2.4","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","559","2"
"First-line supervisors of food preparation and serving workers","=""35-1012""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","561","3"
"Cooks and food preparation workers","=""35-2000""","Summary","0.6","0.3","0.0","0.6","0.3","0.0","0.0","5.5","562","2"
"Cooks","=""35-2010""","Summary","0.5","0.3","0.0","0.6","0.3","0.0","0.0","5.9","563","3"
"Cooks, fast food","=""35-2011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","564","4"
"Cooks, restaurant","=""35-2014""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","12.0","567","4"
"Cooks, short order","=""35-2015""","Line Item","0.1","0.0","0.0","0.1","0.0","0.1","0.0","1.8","568","4"
"Food preparation workers","=""35-2021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","570","3"
"Food and beverage serving workers","=""35-3000""","Summary","2.7","1.5","0.0","2.7","1.5","0.0","0.0","1.8","571","2"
"Bartenders","=""35-3011""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.0","1.8","572","3"
"Fast food and counter workers","=""35-3023""","Line Item","1.5","0.9","0.0","1.6","0.9","0.0","0.0","1.8","573","3"
"Waiters and waitresses","=""35-3031""","Line Item","0.7","0.4","0.0","0.7","0.4","0.0","0.0","1.8","574","3"
"Other food preparation and serving related workers","=""35-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","576","2"
"Dishwashers","=""35-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","578","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","1.0","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","1.0","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","1.0","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.8","587","4"
"Sales and related occupations","=""41-0000""","Summary","135.0","75.8","0.9","137.5","76.2","1.0","2.5","1.8","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","19.6","11.0","1.1","19.9","11.0","1.2","0.4","1.8","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","19.5","11.0","1.4","19.9","11.0","1.5","0.4","1.8","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","647","3"
"Retail sales workers","=""41-2000""","Summary","114.2","64.1","1.5","116.3","64.4","1.6","2.1","1.8","648","2"
"Cashiers","=""41-2010""","Summary","75.3","42.3","2.2","76.7","42.5","2.5","1.4","1.8","649","3"
"Cashiers","=""41-2011""","Line Item","75.3","42.3","2.3","76.7","42.5","2.6","1.4","1.8","650","4"
"Retail salespersons","=""41-2031""","Line Item","38.8","21.8","1.0","39.5","21.9","1.1","0.7","1.8","655","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.8","0.4","0.0","0.8","0.4","0.0","0.0","1.8","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.8","0.4","0.1","0.8","0.4","0.1","0.0","1.8","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.5","0.3","0.0","0.5","0.3","0.0","0.0","1.8","665","2"
"Models, demonstrators, and product promoters","=""41-9010""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","666","3"
"Demonstrators and product promoters","=""41-9011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","667","4"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.4","0.2","0.2","0.4","0.2","0.2","0.0","1.8","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.4","0.2","0.3","0.4","0.2","0.3","0.0","1.8","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","7.5","4.2","0.0","6.8","3.8","0.0","-0.7","-9.5","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-8.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-8.4","679","3"
"Financial clerks","=""43-3000""","Summary","1.7","1.0","0.1","1.6","0.9","0.1","-0.1","-8.6","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.6","0.9","0.1","1.5","0.8","0.1","-0.1","-8.4","687","3"
"Information and record clerks","=""43-4000""","Summary","1.6","0.9","0.0","1.4","0.8","0.0","-0.2","-10.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.2","0.7","0.0","1.1","0.6","0.0","-0.1","-8.4","698","3"
"Order clerks","=""43-4151""","Line Item","0.3","0.1","0.2","0.2","0.1","0.2","0.0","-18.5","706","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.1","0.6","0.0","1.0","0.6","0.0","-0.1","-8.1","711","2"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.1","0.6","0.1","1.0","0.5","0.1","-0.1","-8.4","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","-0.1","-13.8","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.4","0.2","0.0","0.3","0.2","0.0","-0.1","-13.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","2.3","1.3","0.1","2.1","1.2","0.1","-0.2","-8.8","730","2"
"Office clerks, general","=""43-9061""","Line Item","2.3","1.3","0.1","2.1","1.1","0.1","-0.2","-8.4","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.3","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","896","3"
"Production occupations","=""51-0000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","1.8","907","1"
"Food processing workers","=""51-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","920","2"
"Miscellaneous food processing workers","=""51-3090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","926","3"
"Other production occupations","=""51-9000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","1010","3"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","1012","4"
"Transportation and material moving occupations","=""53-0000""","Summary","16.8","9.4","0.1","17.1","9.5","0.1","0.3","1.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","2.1","1.2","0.0","2.2","1.2","0.0","0.0","1.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","2.1","1.2","0.1","2.2","1.2","0.1","0.0","1.8","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.9","0.5","0.2","0.9","0.5","0.2","0.0","1.8","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","1.1","0.6","0.1","1.1","0.6","0.1","0.0","1.8","1064","4"
"Material moving workers","=""53-7000""","Summary","14.4","8.1","0.2","14.7","8.1","0.2","0.3","1.8","1095","2"
"Laborers and material movers","=""53-7060""","Summary","14.3","8.0","0.2","14.5","8.1","0.2","0.3","1.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.4","0.8","0.0","1.5","0.8","0.0","0.0","1.8","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","12.4","7.0","0.4","12.6","7.0","0.4","0.2","1.8","1106","4"
