"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Total, all occupations","=""00-0000""","Summary","11.2","100.0","0.0","8.6","100.0","0.0","-2.6","-22.9","","0"
"Management occupations","=""11-0000""","Summary","1.1","10.1","0.0","0.9","10.2","0.0","-0.2","-21.9","2","1"
"Top executives","=""11-1000""","Summary","0.3","2.3","0.0","0.2","2.3","0.0","-0.1","-22.8","3","2"
"General and operations managers","=""11-1021""","Line Item","0.2","2.2","0.0","0.2","2.2","0.0","-0.1","-22.2","5","3"
"Advertising, marketing, promotions, public relations, and sales managers","=""11-2000""","Summary","0.2","1.9","0.0","0.2","1.9","0.0","0.0","-22.2","7","2"
"Marketing and sales managers","=""11-2020""","Summary","0.2","1.8","0.0","0.2","1.9","0.0","0.0","-22.2","9","3"
"Sales managers","=""11-2022""","Line Item","0.2","1.6","0.0","0.1","1.6","0.0","0.0","-22.2","11","4"
"Operations specialties managers","=""11-3000""","Summary","0.5","4.9","0.0","0.4","5.0","0.0","-0.1","-21.3","15","2"
"Financial managers","=""11-3031""","Line Item","0.1","0.5","0.0","0.0","0.5","0.0","0.0","-14.5","20","3"
"Industrial production managers","=""11-3051""","Line Item","0.4","3.3","0.2","0.3","3.3","0.1","-0.1","-22.2","21","3"
"Other management occupations","=""11-9000""","Summary","0.1","1.0","0.0","0.1","1.0","0.0","0.0","-22.2","27","2"
"Business and financial operations occupations","=""13-0000""","Summary","0.5","4.3","0.0","0.4","4.3","0.0","-0.1","-22.9","51","1"
"Business operations specialists","=""13-1000""","Summary","0.3","2.9","0.0","0.3","2.9","0.0","-0.1","-23.0","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.1","0.9","0.0","0.1","0.8","0.0","0.0","-30.0","54","3"
"Human resources workers","=""13-1070""","Summary","0.1","0.5","0.0","0.0","0.5","0.0","0.0","-23.8","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.1","0.5","0.0","0.0","0.5","0.0","0.0","-23.8","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.1","0.5","0.0","0.0","0.6","0.0","0.0","-17.8","64","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.1","0.5","0.0","0.0","0.6","0.0","0.0","-16.8","72","3"
"Financial specialists","=""13-2000""","Summary","0.2","1.4","0.0","0.1","1.4","0.0","0.0","-22.7","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.1","1.2","0.0","0.1","1.2","0.0","0.0","-22.2","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.1","0.9","0.0","0.1","1.0","0.0","0.0","-18.2","92","1"
"Computer occupations","=""15-1200""","Summary","0.1","0.9","0.0","0.1","0.9","0.0","0.0","-19.1","93","2"
"Architecture and engineering occupations","=""17-0000""","Summary","0.2","1.4","0.0","0.1","1.5","0.0","0.0","-15.8","120","1"
"Engineers","=""17-2000""","Summary","0.2","1.3","0.0","0.1","1.5","0.0","0.0","-15.8","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","1.2","0.0","0.1","1.3","0.0","0.0","-15.2","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.1","1.2","0.0","0.1","1.3","0.0","0.0","-15.2","141","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.4","3.7","0.0","0.3","3.8","0.0","-0.1","-21.8","166","1"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.3","3.0","0.1","0.3","3.1","0.1","-0.1","-22.2","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.3","3.0","0.6","0.3","3.0","0.4","-0.1","-22.2","218","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.1","0.5","0.0","0.0","0.5","0.0","0.0","-22.2","355","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.7","0.0","0.1","0.7","0.0","0.0","-22.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-23.0","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-23.0","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-23.0","587","4"
"Sales and related occupations","=""41-0000""","Summary","0.4","3.4","0.0","0.3","3.5","0.0","-0.1","-22.3","644","1"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.3","2.6","0.0","0.2","2.6","0.0","-0.1","-22.2","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.2","2.2","0.0","0.2","2.2","0.0","-0.1","-22.2","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","0.9","8.0","0.0","0.6","7.2","0.0","-0.3","-30.8","677","1"
"Financial clerks","=""43-3000""","Summary","0.2","1.4","0.0","0.1","1.3","0.0","0.0","-30.2","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.1","1.1","0.0","0.1","1.0","0.0","0.0","-30.0","687","3"
"Information and record clerks","=""43-4000""","Summary","0.1","1.2","0.0","0.1","1.0","0.0","0.0","-30.5","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.1","0.8","0.0","0.1","0.7","0.0","0.0","-30.0","698","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.3","2.8","0.0","0.2","2.6","0.0","-0.1","-28.8","711","2"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.2","2.2","0.0","0.2","2.0","0.0","-0.1","-30.0","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.1","1.1","0.0","0.1","0.9","0.0","0.0","-38.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.6","0.0","0.0","0.4","0.0","0.0","-41.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.1","0.5","0.0","0.0","0.4","0.0","0.0","-33.9","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.1","1.2","0.0","0.1","1.1","0.0","0.0","-30.0","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.1","1.1","0.0","0.1","1.0","0.0","0.0","-30.0","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.2","1.4","0.0","0.1","1.4","0.0","0.0","-22.2","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.6","0.0","0.1","0.7","0.0","0.0","-22.2","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.6","0.0","0.1","0.7","0.0","0.0","-22.2","765","3"
"Construction trades workers","=""47-2000""","Summary","0.1","0.6","0.0","0.0","0.6","0.0","0.0","-22.2","766","2"
"Electricians","=""47-2111""","Line Item","0.1","0.5","0.0","0.0","0.5","0.0","0.0","-22.2","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.1","9.8","0.0","0.9","10.6","0.0","-0.2","-16.7","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.0","9.4","0.0","0.9","10.2","0.0","-0.2","-16.4","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.6","5.4","0.1","0.5","6.1","0.1","-0.1","-12.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.4","3.5","0.1","0.4","4.3","0.1","0.0","-6.7","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","1.8","0.3","0.2","1.8","0.2","0.0","-22.2","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.4","3.9","0.0","0.3","3.9","0.0","-0.1","-22.2","896","3"
"Production occupations","=""51-0000""","Summary","5.0","44.9","0.1","3.8","44.5","0.0","-1.2","-23.6","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.8","7.4","0.1","0.6","7.4","0.1","-0.2","-22.2","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.8","7.4","0.1","0.6","7.4","0.1","-0.2","-22.2","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.1","1.0","0.0","0.1","0.8","0.0","0.0","-33.9","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","1.0","0.0","0.1","0.8","0.0","0.0","-33.9","919","3"
"Food processing workers","=""51-3000""","Summary","0.9","8.5","0.1","0.7","8.6","0.1","-0.2","-22.2","920","2"
