"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","5.7","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.7","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","15.2","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","15.2","141","4"
"Engineers, all other","=""17-2199""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","5.7","148","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.7","0.3","0.0","0.7","0.3","0.0","0.0","6.3","166","1"
"Physical scientists","=""19-2000""","Summary","0.5","0.2","0.2","0.6","0.2","0.2","0.0","5.7","184","2"
"Atmospheric and space scientists","=""19-2021""","Line Item","0.5","0.2","4.9","0.5","0.2","4.9","0.0","5.7","188","3"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","213","2"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.7","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.7","228","4"
"Community and social service occupations","=""21-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","232","1"
"Legal occupations","=""23-0000""","Summary","1.4","0.6","0.1","1.6","0.6","0.1","0.1","10.3","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","1.2","0.5","0.1","1.4","0.6","0.1","0.1","11.0","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","1.2","0.5","0.1","1.4","0.6","0.2","0.1","11.0","257","3"
"Lawyers","=""23-1011""","Line Item","1.2","0.5","0.2","1.4","0.6","0.2","0.1","11.0","258","4"
"Legal support workers","=""23-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","5.7","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.7","265","3"
"Educational instruction and library occupations","=""25-0000""","Summary","0.6","0.2","0.0","0.6","0.2","0.0","0.0","5.7","269","1"
"Librarians, curators, and archivists","=""25-4000""","Summary","0.5","0.2","0.2","0.5","0.2","0.2","0.0","5.7","341","2"
"Archivists, curators, and museum technicians","=""25-4010""","Summary","0.2","0.1","0.6","0.2","0.1","0.6","0.0","5.7","342","3"
"Archivists","=""25-4011""","Line Item","0.2","0.1","2.2","0.2","0.1","2.1","0.0","5.7","343","4"
"Librarians and media collections specialists","=""25-4022""","Line Item","0.2","0.1","0.2","0.3","0.1","0.2","0.0","5.7","346","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","83.8","35.3","2.7","87.7","34.9","2.8","4.0","4.8","355","1"
"Art and design workers","=""27-1000""","Summary","4.8","2.0","0.5","5.0","2.0","0.5","0.2","4.6","356","2"
"Artists and related workers","=""27-1010""","Summary","1.7","0.7","0.6","1.7","0.7","0.6","0.0","2.4","357","3"
"Art directors","=""27-1011""","Line Item","1.1","0.5","0.8","1.2","0.5","0.8","0.1","5.7","358","4"
"Special effects artists and animators","=""27-1014""","Line Item","0.5","0.2","0.6","0.5","0.2","0.5","0.0","-4.9","361","4"
"Designers","=""27-1020""","Summary","3.1","1.3","0.4","3.3","1.3","0.5","0.2","5.7","363","3"
"Graphic designers","=""27-1024""","Line Item","2.9","1.2","1.1","3.0","1.2","1.1","0.2","5.7","367","4"
"Designers, all other","=""27-1029""","Line Item","0.2","0.1","0.5","0.2","0.1","0.6","0.0","5.7","371","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","23.2","9.8","2.7","24.6","9.8","2.7","1.3","5.7","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","23.2","9.7","9.1","24.5","9.7","9.1","1.3","5.7","373","3"
"Producers and directors","=""27-2012""","Line Item","23.0","9.7","13.1","24.3","9.7","13.0","1.3","5.7","375","4"
"Miscellaneous entertainers and performers, sports and related workers","=""27-2090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.7","386","3"
"Media and communication workers","=""27-3000""","Summary","37.6","15.8","4.5","39.0","15.5","4.6","1.4","3.9","389","2"
"Broadcast announcers and radio disc jockeys","=""27-3011""","Line Item","8.2","3.4","29.2","7.9","3.2","32.0","-0.2","-2.8","390","3"
"News analysts, reporters, and journalists","=""27-3023""","Line Item","12.9","5.4","22.0","13.6","5.4","24.0","0.7","5.7","391","3"
"Public relations specialists","=""27-3031""","Line Item","3.2","1.3","1.1","3.4","1.3","1.1","0.2","5.7","392","3"
"Writers and editors","=""27-3040""","Summary","10.9","4.6","3.3","11.6","4.6","3.5","0.6","5.7","393","3"
"Editors","=""27-3041""","Line Item","8.1","3.4","6.6","8.5","3.4","7.3","0.5","5.7","394","4"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.7","395","4"
"Writers and authors","=""27-3043""","Line Item","2.8","1.2","1.9","3.0","1.2","1.9","0.2","5.7","396","4"
"Miscellaneous media and communication workers","=""27-3090""","Summary","2.4","1.0","2.1","2.6","1.0","2.1","0.1","5.7","397","3"
"Media and communication workers, all other","=""27-3099""","Line Item","2.4","1.0","9.1","2.5","1.0","9.3","0.1","5.7","400","4"
"Media and communication equipment workers","=""27-4000""","Summary","18.1","7.6","4.6","19.1","7.6","4.6","1.0","5.5","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","11.6","4.9","8.1","11.7","4.7","8.1","0.2","1.3","402","3"
"Audio and video technicians","=""27-4011""","Line Item","2.1","0.9","2.8","2.2","0.9","2.8","0.1","5.7","403","4"
"Broadcast technicians","=""27-4012""","Line Item","9.1","3.8","22.8","9.1","3.6","23.2","0.0","0.4","404","4"
"Sound engineering technicians","=""27-4014""","Line Item","0.3","0.1","2.0","0.3","0.1","2.0","0.0","0.4","405","4"
"Photographers","=""27-4021""","Line Item","1.5","0.6","1.0","1.6","0.6","1.1","0.1","5.7","407","3"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","4.4","1.8","5.0","5.1","2.0","5.5","0.7","16.3","408","3"
"Camera operators, television, video, and film","=""27-4031""","Line Item","2.5","1.1","6.9","2.9","1.2","7.8","0.4","16.3","409","4"
"Film and video editors","=""27-4032""","Line Item","1.9","0.8","3.6","2.2","0.9","3.9","0.3","16.3","410","4"
"Media and communication equipment workers, all other","=""27-4099""","Line Item","0.6","0.3","3.6","0.7","0.3","3.6","0.0","5.7","411","3"
"Protective service occupations","=""33-0000""","Summary","0.5","0.2","0.0","0.5","0.2","0.0","0.0","-2.8","522","1"
"Supervisors of protective service workers","=""33-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.2","523","2"
"Miscellaneous first-line supervisors, protective service workers","=""33-1090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.2","528","3"
"First-line supervisors of security workers","=""33-1091""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-4.9","529","4"
"Other protective service workers","=""33-9000""","Summary","0.5","0.2","0.0","0.5","0.2","0.0","0.0","-2.7","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.5","0.2","0.0","0.5","0.2","0.0","0.0","-2.8","549","3"
"Security guards","=""33-9032""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","-2.8","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.7","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","587","4"
"Personal care and service occupations","=""39-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","5.7","596","1"
"Entertainment attendants and related workers","=""39-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","605","2"
"Miscellaneous entertainment attendants and related workers","=""39-3090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","612","3"
"Costume attendants","=""39-3092""","Line Item","0.1","0.0","1.8","0.1","0.0","1.8","0.0","5.7","614","4"
"Personal appearance workers","=""39-5000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","5.7","623","2"
"Barbers, hairdressers, hairstylists and cosmetologists","=""39-5010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","624","3"
"Hairdressers, hairstylists, and cosmetologists","=""39-5012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","626","4"
"Miscellaneous personal appearance workers","=""39-5090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","627","3"
"Makeup artists, theatrical and performance","=""39-5091""","Line Item","0.1","0.0","1.3","0.1","0.0","1.2","0.0","5.7","628","4"
"Sales and related occupations","=""41-0000""","Summary","19.8","8.3","0.1","20.9","8.3","0.1","1.1","5.5","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","1.8","0.7","0.1","1.9","0.7","0.1","0.1","5.7","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","1.6","0.7","0.4","1.7","0.7","0.5","0.1","5.7","647","3"
"Sales representatives, services","=""41-3000""","Summary","16.6","7.0","0.7","17.5","7.0","0.7","0.9","5.7","656","2"
"Advertising sales agents","=""41-3011""","Line Item","7.8","3.3","7.0","8.3","3.3","8.0","0.4","5.7","657","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","8.8","3.7","0.8","9.3","3.7","0.8","0.5","5.7","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.6","0.3","0.0","0.6","0.3","0.0","0.0","5.7","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","5.7","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.6","0.3","0.1","0.7","0.3","0.1","0.0","4.9","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.4","0.2","0.3","0.5","0.2","0.3","0.0","5.7","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.4","0.2","0.3","0.4","0.2","0.3","0.0","5.7","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","24.4","10.3","0.1","22.9","9.1","0.1","-1.5","-6.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","2.6","1.1","0.2","2.5","1.0","0.2","-0.1","-4.9","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","2.6","1.1","0.2","2.5","1.0","0.2","-0.1","-4.9","679","3"
"Financial clerks","=""43-3000""","Summary","2.2","0.9","0.1","2.1","0.8","0.1","-0.1","-5.2","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-4.9","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-4.9","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.7","0.7","0.1","1.6","0.6","0.1","-0.1","-4.9","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-15.4","689","3"
"Information and record clerks","=""43-4000""","Summary","8.2","3.5","0.1","7.8","3.1","0.1","-0.4","-5.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","7.5","3.2","0.3","7.2","2.8","0.3","-0.4","-4.9","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-15.4","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-4.9","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.4","0.2","0.0","0.3","0.1","0.0","0.0","-5.9","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.4","1.0","0.1","2.4","1.0","0.1","0.1","2.8","711","2"
"Couriers and messengers","=""43-5021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","713","3"
"Dispatchers","=""43-5030""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.4","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","0.4","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.6","0.7","0.4","1.7","0.7","0.4","0.1","5.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.6","0.2","0.1","0.5","0.2","0.1","0.0","-4.9","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.9","1.7","0.1","3.4","1.3","0.1","-0.6","-14.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","1.4","0.6","0.3","1.1","0.4","0.3","-0.3","-20.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.5","1.0","0.1","2.2","0.9","0.1","-0.3","-10.2","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","5.0","2.1","0.1","4.7","1.9","0.1","-0.3","-6.7","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.3","0.1","0.1","0.2","0.1","0.1","-0.1","-26.1","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.3","0.1","0.2","0.2","0.1","0.2","-0.1","-26.0","732","4"
"Office clerks, general","=""43-9061""","Line Item","2.9","1.2","0.1","2.8","1.1","0.1","-0.1","-4.9","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","1.8","0.8","0.8","1.7","0.7","0.8","-0.1","-7.0","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","763","1"
"Construction trades workers","=""47-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","766","2"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","6.9","2.9","0.1","7.2","2.9","0.1","0.4","5.7","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.7","0.3","0.1","0.8","0.3","0.1","0.0","5.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.7","0.3","0.1","0.8","0.3","0.1","0.0","5.7","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","4.1","1.7","0.8","4.4","1.7","0.8","0.2","5.7","843","2"
"Radio and telecommunications equipment installers and repairers","=""49-2020""","Summary","4.1","1.7","2.2","4.3","1.7","2.2","0.2","5.7","845","3"
"Telecommunications equipment installers and repairers, except line installers","=""49-2022""","Line Item","4.0","1.7","2.3","4.3","1.7","2.3","0.2","5.7","847","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","2.0","0.8","0.1","2.1","0.8","0.1","0.1","5.7","876","2"
"Line installers and repairers","=""49-9050""","Summary","1.4","0.6","0.6","1.4","0.6","0.6","0.1","5.7","887","3"
"Telecommunications line installers and repairers","=""49-9052""","Line Item","1.4","0.6","1.2","1.4","0.6","1.2","0.1","5.7","889","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.6","0.2","0.0","0.6","0.2","0.0","0.0","5.7","896","3"
"Production occupations","=""51-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.5","907","1"
"Transportation and material moving occupations","=""53-0000""","Summary","1.3","0.6","0.0","1.4","0.6","0.0","0.1","5.7","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","1061","3"
"Material moving workers","=""53-7000""","Summary","1.1","0.5","0.0","1.2","0.5","0.0","0.1","5.7","1095","2"
"Laborers and material movers","=""53-7060""","Summary","1.1","0.5","0.0","1.2","0.5","0.0","0.1","5.7","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.6","0.3","0.0","0.6","0.3","0.0","0.0","5.7","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","5.7","1106","4"
