"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Other personal care and service workers","=""39-9000""","Summary","0.5","7.8","0.0","0.5","7.9","0.0","0.0","3.1","637","2"
"Childcare workers","=""39-9011""","Line Item","0.3","3.8","0.0","0.3","3.9","0.0","0.0","3.1","638","3"
"Recreation and fitness workers","=""39-9030""","Summary","0.3","4.0","0.0","0.3","4.0","0.0","0.0","3.1","639","3"
"Exercise trainers and group fitness instructors","=""39-9031""","Line Item","0.1","2.0","0.0","0.1","2.0","0.0","0.0","3.1","640","4"
"Recreation workers","=""39-9032""","Line Item","0.1","2.0","0.0","0.1","2.0","0.0","0.0","3.1","641","4"
"Office and administrative support occupations","=""43-0000""","Summary","0.6","9.2","0.0","0.6","8.3","0.0","-0.1","-8.5","677","1"
"Financial clerks","=""43-3000""","Summary","0.1","1.7","0.0","0.1","1.5","0.0","0.0","-7.4","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.1","1.5","0.0","0.1","1.4","0.0","0.0","-7.2","687","3"
"Information and record clerks","=""43-4000""","Summary","0.3","3.8","0.0","0.2","3.5","0.0","0.0","-7.1","693","2"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.9","0.0","0.1","0.8","0.0","0.0","-8.3","708","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.1","1.4","0.0","0.1","1.2","0.0","0.0","-13.2","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.1","1.3","0.0","0.1","1.1","0.0","0.0","-12.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.1","2.0","0.0","0.1","1.8","0.0","0.0","-9.1","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.1","1.8","0.0","0.1","1.7","0.0","0.0","-7.2","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.1","0.9","0.0","0.1","1.0","0.0","0.0","3.1","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.1","0.9","0.0","0.1","0.9","0.0","0.0","3.1","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.8","0.0","0.1","0.9","0.0","0.0","3.1","896","3"
