"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Miscellaneous entertainers and performers, sports and related workers","=""27-2090""","Summary","0.4","0.7","0.7","0.3","0.7","0.6","-0.1","-14.8","386","3"
"Disc jockeys, except radio","=""27-2091""","Line Item","0.3","0.6","1.4","0.3","0.7","1.2","-0.1","-14.8","387","4"
"Media and communication workers","=""27-3000""","Summary","17.4","33.2","2.1","13.9","32.1","1.6","-3.6","-20.4","389","2"
"Broadcast announcers and radio disc jockeys","=""27-3011""","Line Item","14.4","27.5","51.5","11.3","26.2","45.6","-3.1","-21.6","390","3"
"News analysts, reporters, and journalists","=""27-3023""","Line Item","1.5","2.9","2.6","1.3","3.0","2.3","-0.2","-14.8","391","3"
"Public relations specialists","=""27-3031""","Line Item","0.8","1.4","0.3","0.6","1.5","0.2","-0.1","-14.8","392","3"
"Writers and editors","=""27-3040""","Summary","0.3","0.7","0.1","0.3","0.7","0.1","-0.1","-14.8","393","3"
"Editors","=""27-3041""","Line Item","0.2","0.5","0.2","0.2","0.5","0.2","0.0","-14.8","394","4"
"Writers and authors","=""27-3043""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-14.8","396","4"
"Miscellaneous media and communication workers","=""27-3090""","Summary","0.4","0.7","0.3","0.3","0.8","0.3","-0.1","-14.8","397","3"
"Media and communication workers, all other","=""27-3099""","Line Item","0.4","0.7","1.4","0.3","0.7","1.2","-0.1","-14.8","400","4"
"Media and communication equipment workers","=""27-4000""","Summary","5.3","10.1","1.3","4.3","10.1","1.1","-1.0","-18.3","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","5.0","9.5","3.5","4.1","9.4","2.8","-0.9","-18.5","402","3"
"Audio and video technicians","=""27-4011""","Line Item","0.6","1.1","0.8","0.5","1.2","0.7","-0.1","-14.8","403","4"
"Broadcast technicians","=""27-4012""","Line Item","4.1","7.9","10.3","3.3","7.7","8.5","-0.8","-19.0","404","4"
"Sound engineering technicians","=""27-4014""","Line Item","0.3","0.5","1.6","0.2","0.5","1.3","-0.1","-19.0","405","4"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","0.1","0.3","0.2","0.1","0.3","0.1","0.0","-14.9","408","3"
"Camera operators, television, video, and film","=""27-4031""","Line Item","0.1","0.1","0.2","0.0","0.1","0.1","0.0","-24.1","409","4"
"Film and video editors","=""27-4032""","Line Item","0.1","0.2","0.2","0.1","0.2","0.1","0.0","-7.9","410","4"
"Media and communication equipment workers, all other","=""27-4099""","Line Item","0.1","0.3","0.8","0.1","0.3","0.6","0.0","-14.8","411","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","-15.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.3","0.0","0.1","0.3","0.0","0.0","-15.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.3","0.0","0.1","0.3","0.0","0.0","-15.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.3","0.0","0.1","0.3","0.0","0.0","-15.6","587","4"
"Sales and related occupations","=""41-0000""","Summary","10.1","19.2","0.1","8.6","19.9","0.1","-1.5","-14.8","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.4","0.7","0.0","0.3","0.7","0.0","-0.1","-14.8","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.4","0.7","0.1","0.3","0.7","0.1","-0.1","-14.8","647","3"
"Sales representatives, services","=""41-3000""","Summary","9.3","17.7","0.4","7.9","18.3","0.3","-1.4","-14.8","656","2"
"Advertising sales agents","=""41-3011""","Line Item","8.8","16.8","7.9","7.5","17.4","7.3","-1.3","-14.8","657","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.5","0.9","0.0","0.4","0.9","0.0","-0.1","-14.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.2","0.3","0.0","0.2","0.4","0.0","0.0","-14.8","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.2","0.3","0.0","0.1","0.3","0.0","0.0","-14.8","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","-15.4","665","2"
"Models, demonstrators, and product promoters","=""41-9010""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-14.8","666","3"
"Demonstrators and product promoters","=""41-9011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-14.8","667","4"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.2","0.3","0.1","0.1","0.3","0.1","0.0","-14.8","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.2","0.3","0.1","0.1","0.3","0.1","0.0","-14.8","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","5.3","10.2","0.0","4.0","9.3","0.0","-1.3","-24.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.4","0.9","0.0","0.3","0.8","0.0","-0.1","-23.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.4","0.9","0.0","0.3","0.8","0.0","-0.1","-23.3","679","3"
"Financial clerks","=""43-3000""","Summary","1.0","1.8","0.0","0.7","1.7","0.0","-0.2","-23.4","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-23.3","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.8","1.5","0.0","0.6","1.4","0.0","-0.2","-23.3","687","3"
"Information and record clerks","=""43-4000""","Summary","0.6","1.2","0.0","0.5","1.1","0.0","-0.1","-24.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-23.3","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.4","0.8","0.0","0.3","0.8","0.0","-0.1","-24.1","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.2","0.3","0.0","0.1","0.3","0.0","0.0","-15.9","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-14.8","722","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.3","2.4","0.0","0.9","2.1","0.0","-0.4","-28.6","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.3","0.0","0.1","0.2","0.0","-0.1","-36.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.1","2.1","0.1","0.8","1.9","0.0","-0.3","-27.6","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.8","3.5","0.1","1.4","3.3","0.0","-0.4","-23.7","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.8","3.4","0.1","1.4","3.2","0.1","-0.4","-23.3","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-14.8","840","1"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-14.8","843","2"
"Radio and telecommunications equipment installers and repairers","=""49-2020""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-14.8","845","3"
"Radio, cellular, and tower equipment installers and repairers","=""49-2021""","Line Item","0.1","0.1","0.4","0.0","0.1","0.3","0.0","-14.8","846","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-14.8","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-14.8","896","3"
"Transportation and material moving occupations","=""53-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.8","1047","1"
