"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Food preparation and serving related occupations","=""35-0000""","Summary","1.9","10.7","0.0","2.0","10.8","0.0","0.1","5.1","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","0.2","1.1","0.0","0.2","1.1","0.0","0.0","4.3","559","2"
"Chefs and head cooks","=""35-1011""","Line Item","0.1","0.6","0.1","0.1","0.6","0.1","0.0","4.3","560","3"
"First-line supervisors of food preparation and serving workers","=""35-1012""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","4.3","561","3"
"Cooks and food preparation workers","=""35-2000""","Summary","0.3","1.8","0.0","0.4","1.9","0.0","0.0","8.9","562","2"
"Cooks","=""35-2010""","Summary","0.3","1.6","0.0","0.3","1.7","0.0","0.0","9.5","563","3"
"Cooks, restaurant","=""35-2014""","Line Item","0.1","0.8","0.0","0.2","0.9","0.0","0.0","14.7","567","4"
"Cooks, all other","=""35-2019""","Line Item","0.1","0.3","0.3","0.1","0.3","0.3","0.0","4.3","569","4"
"Food and beverage serving workers","=""35-3000""","Summary","1.2","6.9","0.0","1.3","6.9","0.0","0.1","4.3","571","2"
"Bartenders","=""35-3011""","Line Item","0.4","2.0","0.1","0.4","2.0","0.1","0.0","4.3","572","3"
"Waiters and waitresses","=""35-3031""","Line Item","0.7","3.9","0.0","0.7","4.0","0.0","0.0","4.3","574","3"
"Food servers, nonrestaurant","=""35-3041""","Line Item","0.1","0.8","0.1","0.1","0.8","0.1","0.0","4.3","575","3"
"Other food preparation and serving related workers","=""35-9000""","Summary","0.1","0.8","0.0","0.2","0.8","0.0","0.0","4.3","576","2"
"Dishwashers","=""35-9021""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","4.3","578","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","3.8","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","3.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","3.8","586","3"
"Personal care and service occupations","=""39-0000""","Summary","0.6","3.3","0.0","0.6","3.3","0.0","0.0","4.3","596","1"
"Tour and travel guides","=""39-7000""","Summary","0.5","3.1","1.0","0.6","3.1","1.0","0.0","4.3","635","2"
"Tour and travel guides","=""39-7010""","Line Item","0.5","3.1","1.0","0.6","3.1","1.0","0.0","4.3","636","3"
"Sales and related occupations","=""41-0000""","Summary","0.8","4.7","0.0","0.8","4.7","0.0","0.0","1.8","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.3","645","2"
"Retail sales workers","=""41-2000""","Summary","0.4","2.4","0.0","0.4","2.3","0.0","0.0","-0.8","648","2"
"Cashiers","=""41-2010""","Summary","0.1","0.8","0.0","0.1","0.6","0.0","0.0","-11.4","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.8","0.0","0.1","0.6","0.0","0.0","-11.4","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","4.3","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","4.3","653","4"
"Retail salespersons","=""41-2031""","Line Item","0.2","1.1","0.0","0.2","1.1","0.0","0.0","4.3","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.4","2.0","0.0","0.4","2.0","0.0","0.0","4.3","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.4","2.0","0.0","0.4","2.0","0.0","0.0","4.3","661","3"
"Office and administrative support occupations","=""43-0000""","Summary","2.1","12.2","0.0","2.1","11.5","0.0","-0.1","-2.6","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.1","0.7","0.0","0.1","0.6","0.0","0.0","-6.2","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.1","0.7","0.0","0.1","0.6","0.0","0.0","-6.2","679","3"
"Financial clerks","=""43-3000""","Summary","0.3","1.6","0.0","0.3","1.4","0.0","0.0","-6.5","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.3","1.5","0.0","0.3","1.4","0.0","0.0","-6.2","687","3"
"Information and record clerks","=""43-4000""","Summary","1.2","6.6","0.0","1.2","6.4","0.0","0.0","1.2","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.3","1.6","0.0","0.3","1.4","0.0","0.0","-6.2","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-7.2","708","3"
"Reservation and transportation ticket agents and travel clerks","=""43-4181""","Line Item","0.8","4.6","0.7","0.8","4.6","0.7","0.0","4.3","709","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-13.4","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.1","0.4","0.0","0.1","0.3","0.0","0.0","-11.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.5","2.7","0.0","0.4","2.4","0.0","0.0","-6.7","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.5","2.6","0.0","0.4","2.3","0.0","0.0","-6.2","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.6","3.2","0.0","0.6","3.2","0.0","0.0","3.9","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","4.3","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","4.3","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.3","1.7","0.0","0.3","1.7","0.0","0.0","3.5","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","1.1","863","3"
"Small engine mechanics","=""49-3050""","Summary","0.2","1.3","0.3","0.2","1.3","0.3","0.0","4.3","868","3"
"Motorboat mechanics and service technicians","=""49-3051""","Line Item","0.2","1.3","0.8","0.2","1.3","0.8","0.0","4.3","869","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.2","1.0","0.0","0.2","1.0","0.0","0.0","4.3","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.2","1.0","0.0","0.2","1.0","0.0","0.0","4.3","896","3"
"Production occupations","=""51-0000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","3.8","907","1"
"Transportation and material moving occupations","=""53-0000""","Summary","9.2","52.2","0.1","9.6","52.7","0.1","0.4","4.3","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","1.4","0.0","0.3","1.4","0.0","0.0","4.3","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","1.4","0.0","0.3","1.4","0.0","0.0","4.3","1050","3"
"Water transportation workers","=""53-5000""","Summary","7.7","44.1","9.3","8.1","44.5","9.5","0.3","4.3","1079","2"
"Sailors and marine oilers","=""53-5011""","Line Item","2.5","14.1","8.1","2.6","14.2","8.2","0.1","4.3","1080","3"
"Ship and boat captains and operators","=""53-5020""","Summary","5.1","28.9","11.7","5.3","29.1","12.0","0.2","4.3","1081","3"
"Captains, mates, and pilots of water vessels","=""53-5021""","Line Item","4.4","24.8","11.0","4.5","25.1","11.3","0.2","4.3","1082","4"
"Motorboat operators","=""53-5022""","Line Item","0.7","4.0","19.8","0.7","4.1","20.0","0.0","4.3","1083","4"
"Ship engineers","=""53-5031""","Line Item","0.2","1.1","2.1","0.2","1.1","2.2","0.0","4.3","1084","3"
"Other transportation workers","=""53-6000""","Summary","0.8","4.7","0.3","0.9","4.7","0.3","0.0","4.3","1085","2"
"Passenger attendants","=""53-6061""","Line Item","0.8","4.4","5.7","0.8","4.4","5.7","0.0","4.3","1093","3"
"Material moving workers","=""53-7000""","Summary","0.4","2.0","0.0","0.4","2.1","0.0","0.0","4.3","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.4","2.0","0.0","0.4","2.1","0.0","0.0","4.3","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","4.3","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.3","1.4","0.0","0.3","1.5","0.0","0.0","4.3","1103","4"
