"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Total, all occupations","=""00-0000""","Summary","8.0","100.0","0.0","12.9","100.0","0.0","4.8","60.4","","0"
"Management occupations","=""11-0000""","Summary","1.0","12.9","0.0","1.6","12.6","0.0","0.6","56.6","2","1"
"Top executives","=""11-1000""","Summary","0.3","4.1","0.0","0.5","4.0","0.0","0.2","54.7","3","2"
"General and operations managers","=""11-1021""","Line Item","0.3","4.1","0.0","0.5","3.9","0.0","0.2","54.9","5","3"
"Advertising, marketing, promotions, public relations, and sales managers","=""11-2000""","Summary","0.1","1.2","0.0","0.1","1.1","0.0","0.1","54.9","7","2"
"Marketing and sales managers","=""11-2020""","Summary","0.1","1.1","0.0","0.1","1.1","0.0","0.0","54.9","9","3"
"Marketing managers","=""11-2021""","Line Item","0.1","1.1","0.0","0.1","1.1","0.0","0.0","54.9","10","4"
"Operations specialties managers","=""11-3000""","Summary","0.2","3.0","0.0","0.4","3.0","0.0","0.1","59.5","15","2"
"Financial managers","=""11-3031""","Line Item","0.1","0.7","0.0","0.1","0.8","0.0","0.0","70.4","20","3"
"Industrial production managers","=""11-3051""","Line Item","0.1","0.6","0.0","0.1","0.6","0.0","0.0","54.9","21","3"
"Other management occupations","=""11-9000""","Summary","0.4","4.6","0.0","0.6","4.5","0.0","0.2","56.7","27","2"
"Construction managers","=""11-9021""","Line Item","0.1","1.1","0.0","0.1","1.1","0.0","0.1","62.6","29","3"
"Architectural and engineering managers","=""11-9041""","Line Item","0.1","0.9","0.0","0.1","0.9","0.1","0.0","54.9","35","3"
"Managers, all other","=""11-9199""","Line Item","0.2","2.3","0.0","0.3","2.2","0.0","0.1","54.9","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","0.9","10.7","0.0","1.3","10.4","0.0","0.5","54.9","51","1"
"Business operations specialists","=""13-1000""","Summary","0.7","8.7","0.0","1.1","8.4","0.0","0.4","54.9","52","2"
"Compliance officers","=""13-1041""","Line Item","0.1","0.7","0.0","0.1","0.7","0.0","0.0","54.9","58","3"
"Human resources workers","=""13-1070""","Summary","0.1","0.8","0.0","0.1","0.8","0.0","0.0","51.8","60","3"
