"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer network architects","=""15-1241""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.3","102","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.4","0.1","0.2","0.3","0.1","0.0","-7.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.7","2.6","0.1","1.9","3.0","0.1","0.2","9.7","106","3"
"Software developers","=""15-1252""","Line Item","0.9","1.3","0.1","1.0","1.5","0.0","0.1","12.3","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","7.4","109","4"
"Web developers","=""15-1254""","Line Item","0.2","0.3","0.2","0.2","0.3","0.2","0.0","7.4","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.6","0.9","0.5","0.6","0.9","0.4","0.0","7.4","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-2.4","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.2","0.3","0.1","0.2","0.4","0.1","0.0","18.3","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","12.3","116","3"
"Data scientists","=""15-2051""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","22.0","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-1.6","120","1"
"Engineers","=""17-2000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-1.3","128","2"
"Electrical and electronics engineers","=""17-2070""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","135","3"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.4","137","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.1","1.6","0.1","1.0","1.6","0.1","0.0","-2.4","166","1"
"Physical scientists","=""19-2000""","Summary","1.1","1.6","0.4","1.0","1.6","0.4","0.0","-2.4","184","2"
"Atmospheric and space scientists","=""19-2021""","Line Item","1.1","1.6","10.1","1.0","1.6","9.5","0.0","-2.4","188","3"
"Legal occupations","=""23-0000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","2.0","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.5","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.5","257","3"
"Lawyers","=""23-1011""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.5","258","4"
"Educational instruction and library occupations","=""25-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","269","1"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","38.6","58.0","1.3","37.6","58.1","1.2","-1.0","-2.5","355","1"
"Art and design workers","=""27-1000""","Summary","1.0","1.4","0.1","0.9","1.4","0.1","0.0","-3.5","356","2"
"Artists and related workers","=""27-1010""","Summary","0.3","0.4","0.1","0.3","0.4","0.1","0.0","-6.3","357","3"
"Art directors","=""27-1011""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-2.4","358","4"
"Special effects artists and animators","=""27-1014""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-12.2","361","4"
"Designers","=""27-1020""","Summary","0.7","1.0","0.1","0.7","1.0","0.1","0.0","-2.4","363","3"
"Graphic designers","=""27-1024""","Line Item","0.6","0.8","0.2","0.5","0.8","0.2","0.0","-2.4","367","4"
"Set and exhibit designers","=""27-1027""","Line Item","0.1","0.2","0.4","0.1","0.2","0.4","0.0","-2.4","370","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","12.5","18.9","1.5","12.2","18.9","1.3","-0.3","-2.4","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","12.5","18.8","4.9","12.2","18.9","4.6","-0.3","-2.4","373","3"
"Producers and directors","=""27-2012""","Line Item","12.5","18.8","7.1","12.2","18.9","6.5","-0.3","-2.4","375","4"
"Media and communication workers","=""27-3000""","Summary","13.3","20.0","1.6","13.0","20.1","1.5","-0.3","-2.4","389","2"
"Broadcast announcers and radio disc jockeys","=""27-3011""","Line Item","0.8","1.3","3.0","0.8","1.3","3.3","0.0","-2.4","390","3"
"News analysts, reporters, and journalists","=""27-3023""","Line Item","8.6","13.0","14.7","8.4","13.0","14.9","-0.2","-2.4","391","3"
"Public relations specialists","=""27-3031""","Line Item","0.9","1.3","0.3","0.8","1.3","0.3","0.0","-2.4","392","3"
"Writers and editors","=""27-3040""","Summary","2.6","3.9","0.8","2.5","3.9","0.8","-0.1","-2.4","393","3"
"Editors","=""27-3041""","Line Item","2.2","3.2","1.8","2.1","3.2","1.8","-0.1","-2.4","394","4"
"Technical writers","=""27-3042""","Line Item","0.1","0.2","0.3","0.1","0.2","0.2","0.0","-2.4","395","4"
"Writers and authors","=""27-3043""","Line Item","0.3","0.4","0.2","0.3","0.4","0.2","0.0","-2.4","396","4"
"Miscellaneous media and communication workers","=""27-3090""","Summary","0.4","0.7","0.4","0.4","0.7","0.4","0.0","-2.4","397","3"
"Media and communication workers, all other","=""27-3099""","Line Item","0.4","0.6","1.6","0.4","0.6","1.5","0.0","-2.4","400","4"
"Media and communication equipment workers","=""27-4000""","Summary","11.7","17.6","3.0","11.4","17.6","2.8","-0.3","-2.8","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","6.8","10.2","4.8","6.4","9.8","4.4","-0.5","-6.8","402","3"
"Audio and video technicians","=""27-4011""","Line Item","0.8","1.2","1.1","0.8","1.3","1.0","0.0","-2.4","403","4"
"Broadcast technicians","=""27-4012""","Line Item","5.6","8.4","13.9","5.1","8.0","13.1","-0.4","-7.3","404","4"
"Sound engineering technicians","=""27-4014""","Line Item","0.3","0.5","1.8","0.3","0.4","1.7","0.0","-7.3","405","4"
"Lighting technicians","=""27-4015""","Line Item","0.1","0.2","1.2","0.1","0.2","1.0","0.0","-12.2","406","4"
"Photographers","=""27-4021""","Line Item","2.1","3.2","1.4","2.1","3.2","1.3","-0.1","-2.4","407","3"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","2.6","3.9","3.0","2.8","4.3","3.0","0.2","7.4","408","3"
"Camera operators, television, video, and film","=""27-4031""","Line Item","1.5","2.2","4.0","1.6","2.4","4.2","0.1","7.4","409","4"
"Film and video editors","=""27-4032""","Line Item","1.1","1.7","2.2","1.2","1.9","2.2","0.1","7.4","410","4"
"Media and communication equipment workers, all other","=""27-4099""","Line Item","0.2","0.2","0.9","0.2","0.2","0.9","0.0","-2.4","411","3"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.4","558","1"
"Cooks and food preparation workers","=""35-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","562","2"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-3.3","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-3.4","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-3.4","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-3.4","587","4"
"Personal care and service occupations","=""39-0000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-2.4","596","1"
"Entertainment attendants and related workers","=""39-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","605","2"
"Miscellaneous entertainment attendants and related workers","=""39-3090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","612","3"
"Costume attendants","=""39-3092""","Line Item","0.1","0.1","1.4","0.1","0.1","1.3","0.0","-2.4","614","4"
"Personal appearance workers","=""39-5000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.4","623","2"
"Miscellaneous personal appearance workers","=""39-5090""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.4","627","3"
"Makeup artists, theatrical and performance","=""39-5091""","Line Item","0.1","0.2","2.5","0.1","0.2","2.3","0.0","-2.4","628","4"
"Sales and related occupations","=""41-0000""","Summary","6.4","9.6","0.0","6.2","9.7","0.0","-0.2","-2.4","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.4","0.6","0.0","0.4","0.6","0.0","0.0","-2.4","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.3","0.5","0.1","0.3","0.5","0.1","0.0","-2.4","647","3"
"Sales representatives, services","=""41-3000""","Summary","5.5","8.3","0.2","5.4","8.3","0.2","-0.1","-2.4","656","2"
"Advertising sales agents","=""41-3011""","Line Item","4.9","7.3","4.4","4.8","7.4","4.6","-0.1","-2.4","657","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.6","0.9","0.1","0.6","1.0","0.1","0.0","-2.4","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-2.5","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-2.4","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.2","0.3","0.2","0.2","0.3","0.1","0.0","-2.4","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","5.0","7.6","0.0","4.4","6.8","0.0","-0.6","-12.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.4","0.5","0.0","0.3","0.5","0.0","0.0","-12.2","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.4","0.5","0.0","0.3","0.5","0.0","0.0","-12.2","679","3"
"Financial clerks","=""43-3000""","Summary","0.7","1.1","0.0","0.6","1.0","0.0","-0.1","-13.8","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.2","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.5","0.7","0.0","0.4","0.6","0.0","-0.1","-12.2","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-21.9","689","3"
"Information and record clerks","=""43-4000""","Summary","1.0","1.5","0.0","0.8","1.3","0.0","-0.1","-12.7","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.5","0.8","0.0","0.5","0.7","0.0","-0.1","-12.2","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.4","0.6","0.0","0.3","0.5","0.0","0.0","-13.1","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.8","1.2","0.0","0.8","1.2","0.0","0.0","-3.1","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.7","1.1","0.2","0.7","1.1","0.2","0.0","-2.4","722","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.1","1.7","0.0","0.9","1.4","0.0","-0.2","-18.9","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.3","0.0","0.2","0.2","0.0","-0.1","-26.8","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.9","1.3","0.0","0.7","1.1","0.0","-0.2","-17.0","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.0","1.6","0.0","0.9","1.4","0.0","-0.1","-12.7","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.9","1.4","0.0","0.8","1.2","0.0","-0.1","-12.2","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.1","741","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.6","1.0","0.0","0.6","1.0","0.0","0.0","-2.4","840","1"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.4","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.5","848","3"
"Audiovisual equipment installers and repairers","=""49-2097""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-2.4","855","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.5","0.7","0.0","0.5","0.7","0.0","0.0","-2.4","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.5","0.7","0.0","0.5","0.7","0.0","0.0","-2.4","896","3"
"Transportation and material moving occupations","=""53-0000""","Summary","0.5","0.8","0.0","0.5","0.8","0.0","0.0","-2.4","1047","1"
"Material moving workers","=""53-7000""","Summary","0.5","0.8","0.0","0.5","0.8","0.0","0.0","-2.4","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.5","0.8","0.0","0.5","0.8","0.0","0.0","-2.4","1101","3"
"Stockers and order fillers","=""53-7065""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.4","1106","4"
