"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Protective service occupations","=""33-0000""","Summary","0.4","1.5","0.0","0.4","1.4","0.0","0.0","-4.9","522","1"
"Law enforcement workers","=""33-3000""","Summary","0.4","1.5","0.0","0.4","1.4","0.0","0.0","-4.9","536","2"
"Parking enforcement workers","=""33-3041""","Line Item","0.4","1.5","4.8","0.4","1.4","4.6","0.0","-4.9","542","3"
"Personal care and service occupations","=""39-0000""","Summary","0.4","1.6","0.0","0.4","1.5","0.0","0.0","0.1","596","1"
"Tour and travel guides","=""39-7000""","Summary","0.4","1.6","0.8","0.4","1.5","0.8","0.0","0.1","635","2"
"Tour and travel guides","=""39-7010""","Line Item","0.4","1.6","0.8","0.4","1.5","0.8","0.0","0.1","636","3"
"Office and administrative support occupations","=""43-0000""","Summary","0.5","1.7","0.0","0.4","1.4","0.0","-0.1","-12.2","677","1"
"Financial clerks","=""43-3000""","Summary","0.2","0.9","0.0","0.2","0.8","0.0","0.0","-9.9","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.2","0.9","0.0","0.2","0.8","0.0","0.0","-9.9","687","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.2","0.8","0.0","0.2","0.7","0.0","0.0","-14.9","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.2","0.8","0.0","0.2","0.7","0.0","0.0","-14.9","729","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","16.7","58.7","1.7","16.7","58.7","1.7","0.0","0.1","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","0.1","0.2","0.1","0.1","0.2","0.1","0.0","0.1","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","0.1","744","3"
"Fishing and hunting workers","=""45-3000""","Summary","16.6","58.5","60.9","16.6","58.4","61.2","0.0","0.1","754","2"
"Fishing and hunting workers","=""45-3031""","Line Item","16.6","58.5","60.9","16.6","58.4","61.2","0.0","0.1","755","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.4","1.4","0.0","0.4","1.4","0.0","0.0","-2.9","840","1"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.4","1.4","0.0","0.4","1.4","0.0","0.0","-2.9","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.4","1.4","0.1","0.4","1.4","0.1","0.0","-2.9","863","3"
"Production occupations","=""51-0000""","Summary","1.2","4.2","0.0","1.2","4.2","0.0","0.0","0.1","907","1"
"Food processing workers","=""51-3000""","Summary","1.2","4.2","0.1","1.2","4.2","0.1","0.0","0.1","920","2"
"Butchers and other meat, poultry, and fish processing workers","=""51-3020""","Summary","1.2","4.2","0.3","1.2","4.2","0.3","0.0","0.1","922","3"
"Butchers and meat cutters","=""51-3021""","Line Item","0.5","1.6","0.3","0.5","1.6","0.3","0.0","0.1","923","4"
"Meat, poultry, and fish cutters and trimmers","=""51-3022""","Line Item","0.5","1.7","0.3","0.5","1.7","0.3","0.0","0.1","924","4"
"Slaughterers and meat packers","=""51-3023""","Line Item","0.3","1.0","0.3","0.3","1.0","0.3","0.0","0.1","925","4"
"Transportation and material moving occupations","=""53-0000""","Summary","4.3","15.0","0.0","4.3","15.0","0.0","0.0","0.1","1047","1"
"Motor vehicle operators","=""53-3000""","Summary","1.6","5.6","0.0","1.6","5.6","0.0","0.0","0.1","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.6","5.6","0.0","1.6","5.6","0.0","0.0","0.1","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.2","0.8","0.0","0.2","0.8","0.0","0.0","0.1","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.9","3.1","0.0","0.9","3.1","0.0","0.0","0.1","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.5","1.7","0.0","0.5","1.7","0.0","0.0","0.1","1064","4"
"Water transportation workers","=""53-5000""","Summary","1.5","5.2","1.8","1.5","5.2","1.8","0.0","0.1","1079","2"
"Sailors and marine oilers","=""53-5011""","Line Item","0.9","3.2","2.9","0.9","3.2","2.9","0.0","0.1","1080","3"
"Ship and boat captains and operators","=""53-5020""","Summary","0.3","1.1","0.8","0.3","1.1","0.7","0.0","0.1","1081","3"
"Captains, mates, and pilots of water vessels","=""53-5021""","Line Item","0.3","1.1","0.8","0.3","1.1","0.7","0.0","0.1","1082","4"
"Ship engineers","=""53-5031""","Line Item","0.3","0.9","2.8","0.3","0.9","2.7","0.0","0.1","1084","3"
"Material moving workers","=""53-7000""","Summary","1.2","4.2","0.0","1.2","4.2","0.0","0.0","0.1","1095","2"
"Laborers and material movers","=""53-7060""","Summary","1.2","4.2","0.0","1.2","4.2","0.0","0.0","0.1","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.2","4.2","0.0","1.2","4.2","0.0","0.0","0.1","1103","4"
