"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer and mathematical occupations","=""15-0000""","Summary","5.7","8.6","0.1","6.3","9.4","0.1","0.6","11.4","92","1"
"Computer occupations","=""15-1200""","Summary","3.7","5.6","0.1","3.9","5.8","0.1","0.2","5.2","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.7","1.0","0.1","0.7","1.0","0.1","0.0","5.6","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.6","0.8","0.1","0.6","0.8","0.1","0.0","2.5","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","22.0","96","4"
"Computer support specialists","=""15-1230""","Summary","0.4","0.6","0.0","0.4","0.6","0.0","0.0","-1.0","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-1.6","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.8","0.1","0.5","0.8","0.1","0.0","-1.7","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-2.6","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.5","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.3","0.5","0.1","0.3","0.5","0.1","0.0","-2.6","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.4","2.2","0.1","1.6","2.4","0.1","0.1","9.4","106","3"
"Computer programmers","=""15-1251""","Line Item","0.3","0.5","0.2","0.3","0.4","0.2","0.0","-15.9","107","4"
"Software developers","=""15-1252""","Line Item","0.7","1.1","0.0","0.8","1.3","0.0","0.1","17.9","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","12.8","109","4"
"Web developers","=""15-1254""","Line Item","0.2","0.3","0.2","0.2","0.3","0.2","0.0","12.8","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.2","0.3","0.2","0.2","0.3","0.2","0.0","12.8","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.5","0.8","0.1","0.5","0.8","0.1","0.0","2.5","112","3"
"Mathematical science occupations","=""15-2000""","Summary","2.0","3.0","0.6","2.5","3.6","0.5","0.5","22.9","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.9","1.4","0.9","1.1","1.6","0.8","0.2","17.9","116","3"
"Statisticians","=""15-2041""","Line Item","0.5","0.8","1.6","0.7","1.0","1.6","0.1","28.2","117","3"
"Data scientists","=""15-2051""","Line Item","0.5","0.7","0.3","0.6","0.9","0.3","0.1","28.2","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.4","0.6","0.0","0.4","0.7","0.0","0.0","3.3","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","121","2"
"Surveyors, cartographers, and photogrammetrists","=""17-1020""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.5","125","3"
"Cartographers and photogrammetrists","=""17-1021""","Line Item","0.1","0.1","0.5","0.1","0.1","0.4","0.0","2.5","126","4"
"Engineers","=""17-2000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","5.4","128","2"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","10.7","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.2","149","2"
"Surveying and mapping technicians","=""17-3031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.5","165","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","21.4","32.4","1.4","22.0","32.6","1.4","0.6","2.9","166","1"
"Life scientists","=""19-1000""","Summary","1.4","2.1","0.4","1.6","2.3","0.4","0.2","15.4","167","2"
"Biological scientists, all other","=""19-1029""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","2.5","176","4"
"Conservation scientists and foresters","=""19-1030""","Summary","0.1","0.2","0.4","0.1","0.2","0.4","0.0","2.5","177","3"
"Conservation scientists","=""19-1031""","Line Item","0.1","0.2","0.5","0.1","0.2","0.5","0.0","2.5","178","4"
"Medical scientists","=""19-1040""","Summary","1.0","1.5","0.8","1.2","1.7","0.8","0.2","20.7","180","3"
"Medical scientists, except epidemiologists","=""19-1042""","Line Item","0.8","1.2","0.7","0.9","1.4","0.7","0.1","17.9","182","4"
"Physical scientists","=""19-2000""","Summary","0.2","0.4","0.1","0.3","0.4","0.1","0.0","3.1","184","2"
"Environmental scientists and geoscientists","=""19-2040""","Summary","0.2","0.3","0.2","0.2","0.3","0.2","0.0","3.3","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","3.5","193","4"
"Social scientists and related workers","=""19-3000""","Summary","12.2","18.4","3.7","12.4","18.4","3.6","0.2","1.7","197","2"
"Economists","=""19-3011""","Line Item","1.5","2.3","8.5","1.5","2.3","8.2","0.0","2.5","198","3"
"Survey researchers","=""19-3022""","Line Item","1.3","1.9","14.4","1.2","1.7","13.8","-0.1","-7.7","199","3"
"Psychologists","=""19-3030""","Summary","1.9","2.8","0.9","1.9","2.8","0.9","0.0","2.5","200","3"
"Industrial-organizational psychologists","=""19-3032""","Line Item","0.4","0.6","4.0","0.4","0.6","3.9","0.0","2.5","201","4"
"Clinical and counseling psychologists","=""19-3033""","Line Item","1.3","1.9","1.9","1.3","1.9","1.7","0.0","2.5","202","4"
"Psychologists, all other","=""19-3039""","Line Item","0.2","0.2","0.3","0.2","0.2","0.3","0.0","2.5","204","4"
"Miscellaneous social scientists and related workers","=""19-3090""","Summary","6.3","9.6","11.3","6.5","9.6","11.4","0.2","3.1","207","3"
"Anthropologists and archeologists","=""19-3091""","Line Item","2.4","3.7","30.5","2.5","3.7","30.0","0.1","2.5","208","4"
"Historians","=""19-3093""","Line Item","0.4","0.6","12.0","0.4","0.6","11.9","0.0","2.5","210","4"
"Political scientists","=""19-3094""","Line Item","0.7","1.0","11.0","0.7","1.1","11.1","0.1","7.6","211","4"
"Social scientists and related workers, all other","=""19-3099""","Line Item","2.7","4.2","7.5","2.8","4.2","7.6","0.1","2.5","212","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","7.6","11.4","1.9","7.7","11.5","1.9","0.2","2.5","213","2"
"Biological technicians","=""19-4021""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","2.5","217","3"
"Chemical technicians","=""19-4031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.5","218","3"
"Social science research assistants","=""19-4061""","Line Item","6.3","9.5","18.3","6.4","9.6","17.9","0.2","2.5","224","3"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","1.1","1.6","1.1","1.1","1.6","1.0","0.0","2.5","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","1.1","1.6","1.3","1.1","1.6","1.3","0.0","2.5","228","4"
"Community and social service occupations","=""21-0000""","Summary","2.9","4.4","0.1","3.0","4.5","0.1","0.1","4.3","232","1"
"Counselors, social workers, and other community and social service specialists","=""21-1000""","Summary","2.9","4.4","0.1","3.0","4.5","0.1","0.1","4.3","233","2"
"Counselors","=""21-1010""","Summary","1.9","2.9","0.2","2.0","3.0","0.2","0.1","5.2","234","3"
"Educational, guidance, and career counselors and advisors","=""21-1012""","Line Item","0.8","1.1","0.2","0.8","1.2","0.2","0.0","2.5","235","4"
"Rehabilitation counselors","=""21-1015""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","2.5","237","4"
"Substance abuse, behavioral disorder, and mental health counselors","=""21-1018""","Line Item","1.0","1.5","0.3","1.1","1.6","0.2","0.1","7.6","238","4"
"Social workers","=""21-1020""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.5","240","3"
"Mental health and substance abuse social workers","=""21-1023""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","243","4"
"Miscellaneous community and social service specialists","=""21-1090""","Summary","0.8","1.2","0.1","0.8","1.2","0.1","0.0","2.7","245","3"
"Health education specialists","=""21-1091""","Line Item","0.3","0.5","0.5","0.3","0.5","0.5","0.0","2.5","246","4"
"Social and human service assistants","=""21-1093""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","2.5","248","4"
"Community and social service specialists, all other","=""21-1099""","Line Item","0.2","0.3","0.2","0.2","0.3","0.2","0.0","2.5","250","4"
"Legal occupations","=""23-0000""","Summary","0.5","0.8","0.0","0.6","0.8","0.0","0.0","6.5","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.4","0.6","0.0","0.4","0.7","0.0","0.0","7.6","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.4","0.6","0.0","0.4","0.7","0.0","0.0","7.6","257","3"
"Lawyers","=""23-1011""","Line Item","0.4","0.6","0.0","0.4","0.7","0.0","0.0","7.6","258","4"
"Legal support workers","=""23-2000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.5","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.5","265","3"
"Educational instruction and library occupations","=""25-0000""","Summary","2.3","3.5","0.0","2.4","3.5","0.0","0.1","2.5","269","1"
"Teachers and instructors, all other","=""25-3099""","Line Item","0.9","1.3","0.6","0.9","1.3","0.6","0.0","2.5","340","3"
"Librarians, curators, and archivists","=""25-4000""","Summary","0.5","0.7","0.2","0.5","0.7","0.2","0.0","2.5","341","2"
"Archivists, curators, and museum technicians","=""25-4010""","Summary","0.4","0.6","1.0","0.4","0.6","0.9","0.0","2.5","342","3"
"Archivists","=""25-4011""","Line Item","0.3","0.5","3.5","0.3","0.5","3.3","0.0","2.5","343","4"
"Librarians and media collections specialists","=""25-4022""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","346","3"
"Other educational instruction and library occupations","=""25-9000""","Summary","0.8","1.2","0.0","0.8","1.2","0.0","0.0","2.5","348","2"
"Instructional coordinators","=""25-9031""","Line Item","0.5","0.7","0.2","0.5","0.7","0.2","0.0","2.5","350","3"
"Teaching assistants","=""25-9040""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.5","351","3"
"Teaching assistants, except postsecondary","=""25-9045""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.5","353","4"
"Educational instruction and library workers, all other","=""25-9099""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","2.5","354","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","2.9","4.4","0.1","3.0","4.4","0.1","0.1","2.5","355","1"
"Art and design workers","=""27-1000""","Summary","0.3","0.5","0.0","0.3","0.5","0.0","0.0","2.5","356","2"
"Designers","=""27-1020""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","2.5","363","3"
"Graphic designers","=""27-1024""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","2.5","367","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","373","3"
"Producers and directors","=""27-2012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","375","4"
"Media and communication workers","=""27-3000""","Summary","2.5","3.7","0.3","2.5","3.8","0.3","0.1","2.5","389","2"
"Public relations specialists","=""27-3031""","Line Item","1.5","2.3","0.5","1.6","2.3","0.5","0.0","2.5","392","3"
"Writers and editors","=""27-3040""","Summary","0.8","1.3","0.3","0.9","1.3","0.3","0.0","2.5","393","3"
"Editors","=""27-3041""","Line Item","0.6","1.0","0.5","0.7","1.0","0.6","0.0","2.5","394","4"
"Technical writers","=""27-3042""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","2.5","395","4"
"Writers and authors","=""27-3043""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","2.5","396","4"
"Healthcare practitioners and technical occupations","=""29-0000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","2.8","412","1"
"Healthcare diagnosing or treating practitioners","=""29-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.5","413","2"
"Registered nurses","=""29-1141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","436","3"
"Physicians","=""29-1210""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","441","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.4","0.0","0.2","0.3","0.0","0.0","1.7","581","1"
"Sales and related occupations","=""41-0000""","Summary","0.9","1.4","0.0","0.9","1.4","0.0","0.0","2.5","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.8","1.3","0.0","0.9","1.3","0.0","0.0","2.5","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.8","1.2","0.1","0.8","1.2","0.1","0.0","2.5","661","3"
"Office and administrative support occupations","=""43-0000""","Summary","8.2","12.4","0.0","7.3","10.9","0.0","-0.9","-10.4","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.8","1.2","0.0","0.7","1.1","0.0","-0.1","-7.7","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.8","1.2","0.0","0.7","1.1","0.0","-0.1","-7.7","679","3"
"Financial clerks","=""43-3000""","Summary","0.7","1.0","0.0","0.6","0.9","0.0","-0.1","-8.8","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.7","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.5","0.7","0.0","0.4","0.6","0.0","0.0","-7.7","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-18.0","689","3"
"Information and record clerks","=""43-4000""","Summary","1.5","2.2","0.0","1.4","2.1","0.0","-0.1","-6.1","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.2","0.3","0.0","0.2","0.2","0.0","0.0","-7.7","698","3"
"Interviewers, except eligibility and loan","=""43-4111""","Line Item","0.9","1.4","0.5","0.8","1.2","0.5","-0.1","-7.7","702","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.8","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.3","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-7.7","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.6","4.0","0.1","2.2","3.3","0.1","-0.4","-15.6","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.7","1.1","0.1","0.5","0.8","0.1","-0.2","-23.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.9","2.9","0.1","1.7","2.5","0.1","-0.2","-12.9","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","2.5","3.8","0.1","2.3","3.4","0.1","-0.2","-9.3","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.2","0.2","0.1","0.1","0.2","0.1","0.0","-29.5","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-28.2","732","4"
"Office clerks, general","=""43-9061""","Line Item","2.2","3.3","0.1","2.0","3.0","0.1","-0.2","-7.7","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-9.8","741","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.4","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.1","0.2","0.0","0.2","0.2","0.0","0.0","2.4","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.5","896","3"
"Transportation and material moving occupations","=""53-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.5","1047","1"
