"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Construction managers","=""11-9021""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-15.6","29","3"
"Property, real estate, and community association managers","=""11-9141""","Line Item","0.2","0.7","0.0","0.1","0.7","0.0","0.0","-19.6","44","3"
"Managers, all other","=""11-9199""","Line Item","0.2","0.9","0.0","0.2","0.9","0.0","0.0","-19.6","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","5.8","25.9","0.1","4.7","26.8","0.0","-1.1","-18.7","51","1"
"Business operations specialists","=""13-1000""","Summary","4.4","19.5","0.1","3.6","20.3","0.0","-0.8","-18.4","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.1","0.6","0.0","0.1","0.5","0.0","0.0","-27.6","54","3"
"Compliance officers","=""13-1041""","Line Item","0.2","1.0","0.1","0.2","1.0","0.0","0.0","-19.6","58","3"
"Human resources workers","=""13-1070""","Summary","0.3","1.3","0.0","0.2","1.3","0.0","-0.1","-21.2","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.3","1.3","0.0","0.2","1.3","0.0","-0.1","-21.2","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.3","1.1","0.0","0.2","1.2","0.0","0.0","-18.4","64","3"
"Project management specialists","=""13-1082""","Line Item","0.2","1.0","0.0","0.2","1.0","0.0","0.0","-19.6","66","4"
"Management analysts","=""13-1111""","Line Item","0.5","2.3","0.1","0.4","2.3","0.0","-0.1","-19.6","67","3"
"Meeting, convention, and event planners","=""13-1121""","Line Item","0.1","0.3","0.0","0.0","0.3","0.0","0.0","-19.6","68","3"
"Training and development specialists","=""13-1151""","Line Item","0.9","3.9","0.2","0.7","4.0","0.2","-0.2","-19.6","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","1.2","5.2","0.1","1.0","5.7","0.1","-0.2","-14.0","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.8","3.8","0.1","0.7","3.9","0.1","-0.2","-19.6","73","3"
"Financial specialists","=""13-2000""","Summary","1.4","6.4","0.0","1.1","6.5","0.0","-0.3","-19.6","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.2","5.4","0.1","1.0","5.5","0.1","-0.2","-19.6","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-19.6","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.5","0.0","0.1","0.6","0.0","0.0","-19.6","80","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.1","0.3","0.1","0.1","0.3","0.0","0.0","-19.6","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","1.0","4.6","0.0","0.8","4.8","0.0","-0.2","-17.1","92","1"
"Computer occupations","=""15-1200""","Summary","1.0","4.3","0.0","0.8","4.5","0.0","-0.2","-17.9","93","2"
"Computer support specialists","=""15-1230""","Summary","0.3","1.4","0.0","0.2","1.3","0.0","-0.1","-22.1","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-19.6","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.2","1.0","0.0","0.2","1.0","0.0","-0.1","-22.8","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-22.9","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-23.6","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.4","1.6","0.0","0.3","1.7","0.0","0.0","-12.1","106","3"
"Software developers","=""15-1252""","Line Item","0.2","0.9","0.0","0.2","1.0","0.0","0.0","-7.5","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.3","0.1","0.1","0.3","0.0","0.0","-11.6","110","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.8","0.0","0.1","0.8","0.0","0.0","-19.6","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.2","0.0","0.1","0.3","0.0","0.0","-3.6","113","2"
"Architecture and engineering occupations","=""17-0000""","Summary","0.2","0.8","0.0","0.1","0.8","0.0","0.0","-19.1","120","1"
"Engineers","=""17-2000""","Summary","0.1","0.5","0.0","0.1","0.6","0.0","0.0","-17.6","128","2"
"Legal occupations","=""23-0000""","Summary","0.6","2.5","0.0","0.5","2.6","0.0","-0.1","-17.2","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.3","1.5","0.0","0.3","1.6","0.0","-0.1","-15.6","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.3","1.5","0.0","0.3","1.6","0.0","-0.1","-15.6","257","3"
"Lawyers","=""23-1011""","Line Item","0.3","1.5","0.0","0.3","1.6","0.0","-0.1","-15.6","258","4"
"Legal support workers","=""23-2000""","Summary","0.2","1.0","0.0","0.2","1.0","0.0","0.0","-19.6","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.2","0.8","0.0","0.1","0.8","0.0","0.0","-19.6","265","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.9","4.1","0.0","0.7","4.2","0.0","-0.2","-19.5","355","1"
"Art and design workers","=""27-1000""","Summary","0.6","2.9","0.1","0.5","2.9","0.1","-0.1","-19.6","356","2"
"Designers","=""27-1020""","Summary","0.6","2.7","0.1","0.5","2.7","0.1","-0.1","-19.6","363","3"
"Graphic designers","=""27-1024""","Line Item","0.4","1.9","0.2","0.3","1.9","0.1","-0.1","-19.6","367","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-19.6","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-19.6","373","3"
"Producers and directors","=""27-2012""","Line Item","0.1","0.4","0.1","0.1","0.4","0.0","0.0","-19.6","375","4"
"Media and communication workers","=""27-3000""","Summary","0.2","0.7","0.0","0.1","0.7","0.0","0.0","-19.6","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-19.6","392","3"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.3","1.5","0.0","0.3","1.5","0.0","-0.1","-19.6","558","1"
"Food and beverage serving workers","=""35-3000""","Summary","0.2","0.9","0.0","0.2","0.9","0.0","0.0","-19.6","571","2"
"Fast food and counter workers","=""35-3023""","Line Item","0.2","0.9","0.0","0.2","0.9","0.0","0.0","-19.6","573","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.8","0.0","0.1","0.8","0.0","0.0","-19.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-20.1","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-20.1","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-20.4","587","4"
"Sales and related occupations","=""41-0000""","Summary","2.6","11.8","0.0","2.1","12.0","0.0","-0.5","-19.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-19.6","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-19.6","647","3"
"Retail sales workers","=""41-2000""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-19.6","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-19.6","655","3"
"Sales representatives, services","=""41-3000""","Summary","1.9","8.6","0.1","1.6","8.8","0.1","-0.4","-19.6","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","1.9","8.6","0.2","1.5","8.7","0.1","-0.4","-19.6","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-19.6","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-19.6","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.4","1.7","0.0","0.3","1.8","0.0","-0.1","-20.4","665","2"
"Real estate brokers and sales agents","=""41-9020""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-19.6","669","3"
"Real estate brokers","=""41-9021""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-19.6","670","4"
"Real estate sales agents","=""41-9022""","Line Item","0.1","0.2","0.0","0.0","0.3","0.0","0.0","-19.6","671","4"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.2","0.9","0.1","0.2","0.9","0.1","0.0","-19.6","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.2","0.9","0.1","0.2","0.9","0.1","0.0","-19.6","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","4.7","21.1","0.0","3.3","18.9","0.0","-1.4","-29.4","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.3","1.3","0.0","0.2","1.2","0.0","-0.1","-27.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.3","1.3","0.0","0.2","1.2","0.0","-0.1","-27.6","679","3"
"Financial clerks","=""43-3000""","Summary","1.0","4.6","0.0","0.7","4.2","0.0","-0.3","-28.1","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.9","4.1","0.1","0.7","3.7","0.0","-0.3","-27.6","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-35.7","689","3"
"Information and record clerks","=""43-4000""","Summary","1.2","5.4","0.0","0.9","4.9","0.0","-0.3","-28.1","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.9","3.8","0.0","0.6","3.5","0.0","-0.2","-27.6","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","1.1","0.0","0.2","1.0","0.0","-0.1","-28.4","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.3","1.2","0.0","0.2","1.1","0.0","-0.1","-25.6","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-19.6","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-27.6","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.1","4.8","0.0","0.7","4.0","0.0","-0.4","-34.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.3","1.5","0.1","0.2","1.1","0.0","-0.1","-39.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.7","3.2","0.0","0.5","2.8","0.0","-0.2","-31.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.9","3.8","0.0","0.6","3.5","0.0","-0.2","-28.0","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.8","3.6","0.0","0.6","3.3","0.0","-0.2","-27.6","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-19.6","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-19.6","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-19.6","896","3"
"Transportation and material moving occupations","=""53-0000""","Summary","0.1","0.6","0.0","0.1","0.6","0.0","0.0","-19.6","1047","1"
"Material moving workers","=""53-7000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-19.6","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-19.6","1101","3"
