"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-3.4","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-3.7","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.2","0.0","0.2","0.3","0.0","0.0","-3.7","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.2","0.0","0.2","0.3","0.0","0.0","-3.7","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.8","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.8","592","3"
"Sales and related occupations","=""41-0000""","Summary","3.4","4.8","0.0","3.2","4.7","0.0","-0.2","-5.9","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-2.8","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-2.8","646","3"
"Retail sales workers","=""41-2000""","Summary","2.1","2.9","0.0","1.9","2.8","0.0","-0.2","-7.8","648","2"
"Cashiers","=""41-2010""","Summary","0.7","1.0","0.0","0.6","0.9","0.0","-0.1","-17.3","649","3"
"Cashiers","=""41-2011""","Line Item","0.7","1.0","0.0","0.6","0.9","0.0","-0.1","-17.3","650","4"
"Retail salespersons","=""41-2031""","Line Item","1.3","1.8","0.0","1.3","1.9","0.0","0.0","-2.8","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.7","1.0","0.0","0.7","1.0","0.0","0.0","-2.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.7","1.0","0.1","0.7","1.0","0.1","0.0","-2.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-2.8","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.8","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.8","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.1","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.8","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.8","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","17.2","24.1","0.1","15.0","22.2","0.1","-2.2","-13.0","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","1.7","2.4","0.1","1.5","2.2","0.1","-0.2","-12.5","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","1.7","2.4","0.1","1.5","2.2","0.1","-0.2","-12.5","679","3"
"Financial clerks","=""43-3000""","Summary","2.3","3.3","0.1","2.1","3.0","0.1","-0.3","-12.7","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.5","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.3","0.5","0.1","0.3","0.4","0.1","0.0","-12.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.9","2.6","0.1","1.6","2.4","0.1","-0.2","-12.5","687","3"
"Information and record clerks","=""43-4000""","Summary","6.3","8.8","0.1","5.5","8.1","0.1","-0.8","-12.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","5.7","8.0","0.2","5.0","7.4","0.2","-0.7","-12.5","698","3"
"Order clerks","=""43-4151""","Line Item","0.3","0.4","0.2","0.2","0.3","0.2","-0.1","-22.2","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","0.0","-13.5","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.4","1.9","0.1","1.3","1.9","0.1","-0.1","-7.9","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-2.8","712","3"
"Dispatchers","=""43-5030""","Summary","1.1","1.5","0.3","1.0","1.5","0.3","-0.1","-7.6","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","1.1","1.5","0.5","1.0","1.5","0.5","-0.1","-7.6","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-12.5","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.9","2.7","0.1","1.6","2.4","0.1","-0.3","-17.6","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.9","2.6","0.1","1.6","2.3","0.1","-0.3","-17.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","3.5","4.9","0.1","3.0","4.5","0.1","-0.4","-12.8","730","2"
"Office clerks, general","=""43-9061""","Line Item","3.4","4.8","0.1","3.0","4.4","0.1","-0.4","-12.5","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.4","0.5","0.0","0.3","0.5","0.0","0.0","-2.8","763","1"
"Construction trades workers","=""47-2000""","Summary","0.3","0.4","0.0","0.3","0.5","0.0","0.0","-2.8","766","2"
"Construction laborers","=""47-2061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.8","780","3"
"Electricians","=""47-2111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.8","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.8","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.8","798","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","14.8","20.7","0.2","14.4","21.2","0.2","-0.5","-3.1","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.0","1.5","0.2","1.0","1.5","0.2","0.0","-2.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.0","1.5","0.2","1.0","1.5","0.2","0.0","-2.8","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","1.6","2.2","0.1","1.5","2.2","0.1","-0.1","-5.5","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","1.4","2.0","0.5","1.4","2.0","0.5","-0.1","-5.7","863","3"
"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","=""49-3090""","Summary","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-2.8","872","3"
"Tire repairers and changers","=""49-3093""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.8","875","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","12.2","17.0","0.4","11.8","17.5","0.3","-0.3","-2.8","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.4","0.5","0.5","0.4","0.6","0.5","0.0","-2.8","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.4","0.5","0.8","0.4","0.6","0.8","0.0","-2.8","879","4"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","9.2","12.8","2.2","8.9","13.2","2.0","-0.3","-2.8","880","3"
"Home appliance repairers","=""49-9031""","Line Item","0.2","0.3","0.7","0.2","0.3","0.7","0.0","-2.8","881","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.8","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.8","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.1","1.6","0.1","1.1","1.6","0.1","0.0","-2.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.1","1.5","0.3","1.0","1.5","0.3","0.0","-2.8","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.3","0.2","0.2","0.3","0.2","0.0","-2.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.8","1.2","0.4","0.8","1.2","0.4","0.0","-2.8","906","4"
"Production occupations","=""51-0000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-4.3","907","1"
"Plant and system operators","=""51-8000""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-2.9","997","2"
"Miscellaneous plant and system operators","=""51-8090""","Summary","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-2.9","1004","3"
"Petroleum pump system operators, refinery operators, and gaugers","=""51-8093""","Line Item","0.1","0.2","0.5","0.1","0.2","0.5","0.0","-2.8","1007","4"
"Transportation and material moving occupations","=""53-0000""","Summary","28.4","39.7","0.2","27.6","40.8","0.2","-0.8","-2.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.3","1.8","0.2","1.3","1.9","0.2","0.0","-2.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.3","1.8","0.2","1.3","1.9","0.2","0.0","-2.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","24.6","34.4","0.5","23.9","35.4","0.5","-0.7","-2.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","24.6","34.4","0.6","23.9","35.4","0.6","-0.7","-2.8","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","5.0","7.0","0.9","4.9","7.2","0.8","-0.1","-2.8","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","18.0","25.1","0.8","17.5","25.8","0.8","-0.5","-2.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","1.6","2.3","0.1","1.6","2.3","0.1","0.0","-2.8","1064","4"
"Other transportation workers","=""53-6000""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-2.8","1085","2"
"Transportation service attendants","=""53-6030""","Summary","0.2","0.3","0.2","0.2","0.3","0.2","0.0","-2.8","1088","3"
"Automotive and watercraft service attendants","=""53-6031""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-2.8","1089","4"
"Material moving workers","=""53-7000""","Summary","2.3","3.2","0.0","2.2","3.3","0.0","-0.1","-2.8","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","1.6","2.3","0.0","1.6","2.3","0.0","0.0","-2.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.5","2.1","0.1","1.5","2.2","0.0","0.0","-2.8","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.8","1106","4"
"Pumping station operators","=""53-7070""","Summary","0.4","0.6","1.4","0.4","0.6","1.3","0.0","-2.8","1107","3"
"Gas compressor and gas pumping station operators","=""53-7071""","Line Item","0.3","0.4","7.7","0.3","0.4","7.7","0.0","-2.8","1108","4"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","0.1","0.2","1.1","0.1","0.2","1.1","0.0","-2.8","1109","4"
