"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Cost estimators","=""13-1051""","Line Item","0.2","0.5","0.1","0.2","0.5","0.1","0.0","-2.8","59","3"
"Human resources workers","=""13-1070""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","0.3","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.2","0.5","0.0","0.2","0.5","0.0","0.0","0.3","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","1.8","4.9","0.2","1.9","5.0","0.2","0.0","2.3","64","3"
"Project management specialists","=""13-1082""","Line Item","1.8","4.9","0.2","1.9","5.0","0.2","0.0","2.3","66","4"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.6","1.5","0.1","0.6","1.7","0.1","0.1","9.5","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.7","2.0","0.1","0.8","2.0","0.1","0.0","2.3","73","3"
"Financial specialists","=""13-2000""","Summary","2.1","5.5","0.1","2.1","5.6","0.1","0.0","2.3","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.7","4.4","0.1","1.7","4.5","0.1","0.0","2.3","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.3","0.7","0.0","0.3","0.8","0.0","0.0","2.3","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.2","0.6","0.1","0.2","0.6","0.1","0.0","2.3","80","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","0.3","92","1"
"Computer occupations","=""15-1200""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","-0.1","93","2"
"Computer support specialists","=""15-1230""","Summary","0.1","0.3","0.0","0.1","0.2","0.0","0.0","-1.5","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-1.8","100","4"
"Architecture and engineering occupations","=""17-0000""","Summary","0.7","1.8","0.0","0.7","1.9","0.0","0.0","2.6","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","0.2","0.5","0.1","0.2","0.5","0.1","0.0","2.3","121","2"
"Architects, except naval","=""17-1010""","Summary","0.1","0.3","0.1","0.1","0.3","0.1","0.0","2.3","122","3"
"Architects, except landscape and naval","=""17-1011""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","2.3","123","4"
"Engineers","=""17-2000""","Summary","0.3","0.9","0.0","0.4","0.9","0.0","0.0","2.9","128","2"
"Civil engineers","=""17-2051""","Line Item","0.3","0.7","0.1","0.3","0.8","0.1","0.0","2.3","133","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.1","0.4","0.0","0.2","0.4","0.0","0.0","2.1","149","2"
"Architectural and civil drafters","=""17-3011""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","2.3","151","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","8.3","166","1"
"Community and social service occupations","=""21-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.3","232","1"
"Counselors, social workers, and other community and social service specialists","=""21-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.3","233","2"
"Miscellaneous community and social service specialists","=""21-1090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.3","245","3"
"Social and human service assistants","=""21-1093""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.3","248","4"
"Legal occupations","=""23-0000""","Summary","0.3","0.8","0.0","0.3","0.8","0.0","0.0","5.2","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.2","0.4","0.0","0.2","0.5","0.0","0.0","7.4","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.2","0.4","0.0","0.2","0.5","0.0","0.0","7.4","257","3"
"Lawyers","=""23-1011""","Line Item","0.2","0.4","0.0","0.2","0.5","0.0","0.0","7.4","258","4"
"Legal support workers","=""23-2000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","265","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","2.3","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","356","2"
"Designers","=""27-1020""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","363","3"
"Healthcare support occupations","=""31-0000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","497","1"
"Home health and personal care aides; and nursing assistants, orderlies, and psychiatric aides","=""31-1100""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","498","2"
"Home health and personal care aides","=""31-1120""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","499","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-5.3","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-5.3","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-5.9","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-5.9","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.5","1.5","0.0","0.6","1.5","0.0","0.0","4.1","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.3","559","2"
"Cooks and food preparation workers","=""35-2000""","Summary","0.1","0.3","0.0","0.1","0.4","0.0","0.0","10.4","562","2"
"Cooks","=""35-2010""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","11.4","563","3"
"Cooks, restaurant","=""35-2014""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","12.5","567","4"
"Food and beverage serving workers","=""35-3000""","Summary","0.3","0.8","0.0","0.3","0.8","0.0","0.0","2.3","571","2"
"Bartenders","=""35-3011""","Line Item","0.1","0.1","0.0","0.1","0.2","0.0","0.0","2.3","572","3"
"Waiters and waitresses","=""35-3031""","Line Item","0.2","0.5","0.0","0.2","0.5","0.0","0.0","2.3","574","3"
"Other food preparation and serving related workers","=""35-9000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","576","2"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.0","2.6","0.0","1.0","2.6","0.0","0.0","2.1","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","582","2"
"First-line supervisors of landscaping, lawn service, and groundskeeping workers","=""37-1012""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","584","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.3","0.7","0.0","0.3","0.7","0.0","0.0","1.7","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.3","0.7","0.0","0.3","0.7","0.0","0.0","1.7","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.4","0.0","0.2","0.4","0.0","0.0","1.3","587","4"
"Maids and housekeeping cleaners","=""37-2012""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","588","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.6","1.7","0.0","0.7","1.7","0.0","0.0","2.3","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.6","1.7","0.1","0.6","1.7","0.1","0.0","2.3","592","3"
"Personal care and service occupations","=""39-0000""","Summary","0.4","1.0","0.0","0.4","1.0","0.0","0.0","2.3","596","1"
"Entertainment attendants and related workers","=""39-3000""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","2.3","605","2"
"Miscellaneous entertainment attendants and related workers","=""39-3090""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","2.3","612","3"
"Amusement and recreation attendants","=""39-3091""","Line Item","0.2","0.5","0.1","0.2","0.5","0.1","0.0","2.3","613","4"
"Baggage porters, bellhops, and concierges","=""39-6000""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.3","632","2"
"Other personal care and service workers","=""39-9000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","637","2"
"Recreation and fitness workers","=""39-9030""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","639","3"
"Sales and related occupations","=""41-0000""","Summary","2.2","5.9","0.0","2.3","6.0","0.0","0.1","2.3","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","647","3"
"Retail sales workers","=""41-2000""","Summary","0.3","0.7","0.0","0.3","0.7","0.0","0.0","2.3","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.2","0.6","0.0","0.2","0.6","0.0","0.0","2.3","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.2","0.6","0.1","0.2","0.6","0.1","0.0","2.3","653","4"
"Retail salespersons","=""41-2031""","Line Item","0.1","0.1","0.0","0.1","0.2","0.0","0.0","2.3","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.4","1.2","0.0","0.5","1.2","0.0","0.0","2.3","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.4","1.2","0.0","0.5","1.2","0.0","0.0","2.3","661","3"
"Other sales and related workers","=""41-9000""","Summary","1.4","3.6","0.1","1.4","3.7","0.1","0.0","2.3","665","2"
"Real estate brokers and sales agents","=""41-9020""","Summary","1.3","3.5","0.2","1.4","3.6","0.2","0.0","2.3","669","3"
"Real estate brokers","=""41-9021""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","2.3","670","4"
"Real estate sales agents","=""41-9022""","Line Item","1.2","3.2","0.3","1.2","3.2","0.3","0.0","2.3","671","4"
"Office and administrative support occupations","=""43-0000""","Summary","6.2","16.4","0.0","5.4","14.1","0.0","-0.8","-13.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.5","1.3","0.0","0.4","1.2","0.0","0.0","-7.9","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.5","1.3","0.0","0.4","1.2","0.0","0.0","-7.9","679","3"
"Financial clerks","=""43-3000""","Summary","1.5","3.9","0.0","1.3","3.5","0.0","-0.1","-8.7","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.3","3.5","0.1","1.2","3.2","0.1","-0.1","-7.9","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.3","0.1","0.1","0.2","0.1","0.0","-18.1","689","3"
"Information and record clerks","=""43-4000""","Summary","0.7","2.0","0.0","0.7","1.8","0.0","-0.1","-7.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.4","1.0","0.0","0.4","0.9","0.0","0.0","-7.9","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","0.6","0.0","0.2","0.6","0.0","0.0","-8.9","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","1.0","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","722","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.9","4.9","0.1","1.4","3.6","0.0","-0.5","-27.0","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.5","1.3","0.1","0.4","1.0","0.1","-0.1","-23.3","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.4","3.6","0.1","1.0","2.6","0.1","-0.4","-28.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.6","4.1","0.0","1.4","3.8","0.0","-0.1","-8.3","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.5","4.0","0.1","1.4","3.7","0.1","-0.1","-7.9","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-2.0","742","1"
"Agricultural workers","=""45-2000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-2.0","745","2"
"Miscellaneous agricultural workers","=""45-2090""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-2.0","749","3"
"Farmworkers and laborers, crop, nursery, and greenhouse","=""45-2092""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.8","751","4"
"Construction and extraction occupations","=""47-0000""","Summary","7.4","19.7","0.1","7.6","20.0","0.1","0.2","2.2","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","1.3","3.4","0.2","1.3","3.5","0.2","0.0","2.3","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","1.3","3.4","0.2","1.3","3.5","0.2","0.0","2.3","765","3"
"Construction trades workers","=""47-2000""","Summary","5.8","15.4","0.1","6.0","15.7","0.1","0.1","2.2","766","2"
"Carpenters","=""47-2031""","Line Item","0.5","1.2","0.0","0.5","1.2","0.0","0.0","2.3","771","3"
"Cement masons, concrete finishers, and terrazzo workers","=""47-2050""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-7.9","777","3"
"Cement masons and concrete finishers","=""47-2051""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-7.9","778","4"
"Construction laborers","=""47-2061""","Line Item","3.0","7.9","0.2","3.1","8.1","0.2","0.1","2.3","780","3"
"Construction equipment operators","=""47-2070""","Summary","1.6","4.3","0.3","1.7","4.4","0.3","0.0","2.3","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","1.6","4.2","0.4","1.6","4.3","0.4","0.0","2.3","784","4"
"Electricians","=""47-2111""","Line Item","0.1","0.3","0.0","0.1","0.4","0.0","0.0","2.3","788","3"
"Painters and paperhangers","=""47-2140""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.3","0.9","0.1","0.3","0.9","0.1","0.0","2.3","796","3"
"Pipelayers","=""47-2151""","Line Item","0.2","0.6","0.6","0.2","0.7","0.7","0.0","2.3","797","4"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","798","4"
"Helpers, construction trades","=""47-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.3","805","2"
"Other construction and related workers","=""47-4000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","-0.1","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-2.8","814","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.5","3.9","0.0","1.5","3.9","0.0","0.0","2.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.4","0.0","0.2","0.4","0.0","0.0","2.3","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.4","0.0","0.2","0.4","0.0","0.0","2.3","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","1.5","857","2"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","2.3","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.1","3.0","0.0","1.2","3.1","0.0","0.0","2.3","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.9","2.4","0.1","0.9","2.5","0.1","0.0","2.3","896","3"
"Production occupations","=""51-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.3","907","1"
"Transportation and material moving occupations","=""53-0000""","Summary","0.8","2.0","0.0","0.8","2.0","0.0","0.0","2.3","1047","1"
"Motor vehicle operators","=""53-3000""","Summary","0.6","1.5","0.0","0.6","1.6","0.0","0.0","2.3","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.5","1.4","0.0","0.6","1.5","0.0","0.0","2.3","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.5","1.3","0.0","0.5","1.4","0.0","0.0","2.3","1063","4"
"Material moving workers","=""53-7000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.3","1095","2"
