"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer support specialists","=""15-1230""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-9.9","98","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.2","0.8","0.0","0.2","0.8","0.0","0.0","-2.2","120","1"
"Engineers","=""17-2000""","Summary","0.2","0.6","0.0","0.2","0.7","0.0","0.0","-0.8","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","1.4","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","1.4","141","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.5","1.7","0.0","0.4","1.8","0.0","0.0","-4.5","355","1"
"Art and design workers","=""27-1000""","Summary","0.4","1.4","0.0","0.4","1.5","0.0","0.0","-4.2","356","2"
"Designers","=""27-1020""","Summary","0.4","1.3","0.0","0.3","1.4","0.0","0.0","-3.9","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.1","0.3","0.2","0.1","0.3","0.2","0.0","-7.0","364","4"
"Fashion designers","=""27-1022""","Line Item","0.1","0.4","0.5","0.1","0.5","0.5","0.0","2.3","365","4"
"Graphic designers","=""27-1024""","Line Item","0.2","0.6","0.1","0.2","0.6","0.1","0.0","-7.0","367","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-7.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-7.9","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-7.9","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-7.9","587","4"
"Sales and related occupations","=""41-0000""","Summary","0.7","2.6","0.0","0.7","2.7","0.0","-0.1","-7.2","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-7.0","645","2"
"Retail sales workers","=""41-2000""","Summary","0.2","0.6","0.0","0.1","0.6","0.0","0.0","-8.1","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.1","0.5","0.0","0.1","0.6","0.0","0.0","-7.0","655","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.4","1.7","0.0","0.4","1.7","0.0","0.0","-7.0","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.4","1.6","0.0","0.4","1.7","0.0","0.0","-7.0","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","2.7","9.9","0.0","2.2","9.1","0.0","-0.4","-16.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.2","0.6","0.0","0.1","0.6","0.0","0.0","-16.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.2","0.6","0.0","0.1","0.6","0.0","0.0","-16.3","679","3"
"Financial clerks","=""43-3000""","Summary","0.3","1.1","0.0","0.2","1.0","0.0","-0.1","-17.3","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.2","0.9","0.0","0.2","0.8","0.0","0.0","-16.3","687","3"
"Information and record clerks","=""43-4000""","Summary","0.7","2.5","0.0","0.6","2.3","0.0","-0.1","-17.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.6","2.1","0.0","0.5","1.9","0.0","-0.1","-16.3","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.2","0.1","0.1","0.2","0.0","0.0","-25.6","706","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.9","3.2","0.0","0.7","3.0","0.0","-0.1","-14.7","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.5","0.0","0.1","0.6","0.0","0.0","-7.0","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.7","2.6","0.1","0.6","2.4","0.1","-0.1","-16.3","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.2","0.8","0.0","0.2","0.7","0.0","0.0","-22.1","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.2","0.7","0.0","0.1","0.6","0.0","0.0","-20.9","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.5","1.8","0.0","0.4","1.7","0.0","-0.1","-16.8","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.5","1.7","0.0","0.4","1.6","0.0","-0.1","-16.3","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.4","1.5","0.0","0.4","1.5","0.0","0.0","-7.0","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.4","1.4","0.0","0.3","1.4","0.0","0.0","-7.0","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-7.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.1","0.5","0.0","0.1","0.5","0.0","0.0","-7.0","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-7.0","896","3"
"Production occupations","=""51-0000""","Summary","18.8","69.4","0.2","17.1","69.4","0.2","-1.8","-9.5","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.2","4.4","0.2","1.1","4.5","0.2","-0.1","-7.0","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.2","4.4","0.2","1.1","4.5","0.2","-0.1","-7.0","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","1.9","6.9","0.1","1.5","6.0","0.1","-0.4","-20.9","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","1.9","6.9","0.1","1.5","6.0","0.1","-0.4","-20.9","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-12.7","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-17.0","936","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.1","0.3","0.1","0.1","0.3","0.0","0.0","-11.6","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.1","0.3","0.1","0.1","0.3","0.0","0.0","-11.6","951","4"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","13.4","49.5","2.5","12.5","50.9","2.6","-0.9","-7.0","967","2"
"Sewing machine operators","=""51-6031""","Line Item","2.6","9.6","1.8","2.4","9.9","2.0","-0.2","-7.0","970","3"
"Shoe machine operators and tenders","=""51-6042""","Line Item","2.8","10.3","84.6","2.6","10.6","88.4","-0.2","-7.0","973","4"
"Textile machine setters, operators, and tenders","=""51-6060""","Summary","0.3","1.2","0.5","0.3","1.2","0.6","0.0","-7.0","977","3"
"Textile bleaching and dyeing machine operators and tenders","=""51-6061""","Line Item","0.1","0.3","1.3","0.1","0.4","1.4","0.0","-7.0","978","4"
"Textile cutting machine setters, operators, and tenders","=""51-6062""","Line Item","0.2","0.9","2.1","0.2","0.9","2.2","0.0","-7.0","979","4"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","0.2","0.8","0.3","0.2","0.8","0.3","0.0","-7.0","982","3"
"Textile, apparel, and furnishings workers, all other","=""51-6099""","Line Item","0.2","0.7","1.3","0.2","0.7","1.3","0.0","-7.0","986","4"
"Other production occupations","=""51-9000""","Summary","2.1","7.7","0.1","1.8","7.1","0.1","-0.3","-16.4","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-7.0","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","-7.0","1016","4"
"Cutting workers","=""51-9030""","Summary","0.6","2.2","1.0","0.5","1.9","0.8","-0.1","-23.3","1017","3"
"Cutters and trimmers, hand","=""51-9031""","Line Item","0.4","1.6","5.2","0.3","1.2","5.0","-0.1","-30.2","1018","4"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.2","0.7","0.3","0.2","0.7","0.3","0.0","-7.0","1019","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.5","2.0","0.1","0.4","1.7","0.1","-0.1","-20.9","1022","3"
"Painting workers","=""51-9120""","Summary","0.2","0.6","0.1","0.2","0.7","0.1","0.0","-7.0","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.1","0.4","0.8","0.1","0.4","0.8","0.0","-7.0","1030","4"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-7.0","1031","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.5","1.7","0.1","0.4","1.7","0.1","0.0","-8.4","1037","3"
"Adhesive bonding machine operators and tenders","=""51-9191""","Line Item","0.1","0.3","0.6","0.1","0.3","0.6","0.0","-7.0","1038","4"
"Helpers--production workers","=""51-9198""","Line Item","0.1","0.3","0.0","0.1","0.2","0.0","0.0","-16.3","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.3","1.1","0.1","0.3","1.2","0.1","0.0","-7.0","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","1.2","4.4","0.0","1.1","4.5","0.0","-0.1","-7.0","1047","1"
"Material moving workers","=""53-7000""","Summary","1.1","4.0","0.0","1.0","4.2","0.0","-0.1","-7.0","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.2","0.6","0.0","0.2","0.6","0.0","0.0","-7.0","1100","3"
"Laborers and material movers","=""53-7060""","Summary","0.9","3.4","0.0","0.9","3.5","0.0","-0.1","-7.0","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.5","1.7","0.0","0.4","1.7","0.0","0.0","-7.0","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.5","0.3","0.1","0.5","0.2","0.0","-7.0","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-7.0","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.2","0.6","0.0","0.1","0.6","0.0","0.0","-7.0","1106","4"
